id,titre,description,year,type,region,status,created_at
1122,"Sortie de l'album "Here's Little Richard" de Little Richard","Specialty Records sort l'album "Here's Little Richard", qui comprend des succès comme "Long Tall Sally" et "Tutti Frutti". L'album consolide la position de Little Richard comme l'une des figures les plus importantes du rock and roll.",1957,"L'histoire de la Musique Populaire : Des Années Folles à l'Ère du Streaming (1920-2010)","","PENDING","2026-03-04T07:23:47.320013+00:00"
1123,"Première du film 'A Hard Day's Night' des Beatles","Première du film 'A Hard Day's Night' des Beatles à Londres. Le film, une comédie musicale, reçoit un accueil critique et commercial très favorable.",1964,"L'histoire de la Musique Populaire : Des Années Folles à l'Ère du Streaming (1920-2010)","","PENDING","2026-03-04T07:23:47.320013+00:00"
1124,"Invention du sampler Fairlight CMI","La société australienne Fairlight lance le Fairlight CMI (Computer Musical Instrument), l'un des premiers échantillonneurs numériques. Il révolutionne la production musicale en permettant aux musiciens d'enregistrer et de manipuler des sons.",1979,"L'histoire de la Musique Populaire : Des Années Folles à l'Ère du Streaming (1920-2010)","","PENDING","2026-03-04T07:23:47.320013+00:00"
1125,"Première édition du festival Detroit Electronic Music Festival (DEMF)","La première édition du Detroit Electronic Music Festival (DEMF), plus tard connu sous le nom de Movement, a lieu à Detroit. Il célèbre la musique techno et la culture électronique de la ville.",2000,"L'histoire de la Musique Populaire : Des Années Folles à l'Ère du Streaming (1920-2010)","","PENDING","2026-03-04T07:23:47.320013+00:00"
1126,"João Gonçalves Zarco et Tristão Vaz Teixeira découvrent l'île de Madère","Les navigateurs portugais João Gonçalves Zarco et Tristão Vaz Teixeira découvrent l'île de Madère. Cette découverte ouvre la voie à la colonisation et à l'exploitation de l'île.",1419,"Les Grandes Découvertes Maritimes : Explorations et Cartographie du Monde","","PENDING","2026-03-04T07:23:47.332093+00:00"
1127,"Diogo Cão atteint l'embouchure du fleuve Congo","L'explorateur portugais Diogo Cão atteint l'embouchure du fleuve Congo. Cet événement marque une avancée significative dans l'exploration de la côte ouest de l'Afrique.",1482,"Les Grandes Découvertes Maritimes : Explorations et Cartographie du Monde","","PENDING","2026-03-04T07:23:47.332093+00:00"
1128,"Début du siège de Nassau par les forces franco-espagnoles","Les forces franco-espagnoles attaquent Nassau, marquant une période d'instabilité croissante dans la région. Cet événement contribue à l'émergence de la piraterie comme moyen de survie et de résistance.",1703,"Le Siècle d'or de la Piraterie (1650-1730)","","PENDING","2026-03-04T07:23:47.332093+00:00"
1129,"Audience de Macartney avec l'empereur Qianlong à Jehol","George Macartney rencontre l'empereur Qianlong à Jehol (actuelle Chengde), résidence d'été impériale. Le refus de Macartney de pratiquer le kowtow complet est perçu comme un affront, entravant les négociations.",1793,"L'Expansion du Commerce Mondial : Routes Maritimes et Échanges Culturels (1500-1850)","","PENDING","2026-03-04T07:23:47.332093+00:00"
1130,"Publication du livre 'Half Mile Down' de William Beebe relatant ses expériences bathysphériques","En novembre 1934, William Beebe publie 'Half Mile Down', un récit détaillé de ses aventures et observations lors des plongées bathysphériques avec Otis Barton. Le livre popularise l'exploration des profondeurs marines auprès du grand public.",1934,"L'exploration du fond des océans : Du bathyscaphe Trieste à la découverte des sources hydrothermales","","PENDING","2026-03-04T07:23:47.332093+00:00"
1131,"Début du Projet FAMOUS avec la première plongée du bathyscaphe Archimède dans le rift médio-atlantique","Le bathyscaphe Archimède effectue sa première plongée dans le rift médio-atlantique, marquant le début officiel du Projet FAMOUS. Cette plongée initiale permet une reconnaissance visuelle du terrain sous-marin et la collecte de données préliminaires.",1973,"L'exploration du fond des océans : Du bathyscaphe Trieste à la découverte des sources hydrothermales","","PENDING","2026-03-04T07:23:47.332093+00:00"
1132,"Première observation directe de cheminées hydrothermales actives lors du Projet FAMOUS","Des scientifiques du Projet FAMOUS observent pour la première fois des cheminées hydrothermales actives sur la dorsale médio-atlantique. Cette découverte confirme l'existence de processus hydrothermaux et de communautés biologiques uniques associées.",1974,"L'exploration du fond des océans : Du bathyscaphe Trieste à la découverte des sources hydrothermales","","PENDING","2026-03-04T07:23:47.332093+00:00"
1133,"Publication des premiers résultats majeurs du Projet FAMOUS dans la revue Nature","Les premiers résultats significatifs du Projet FAMOUS sont publiés dans la revue scientifique Nature. Ces publications présentent les découvertes clés concernant la géologie, l'hydrothermalisme et la biologie des dorsales médio-océaniques.",1977,"L'exploration du fond des océans : Du bathyscaphe Trieste à la découverte des sources hydrothermales","","PENDING","2026-03-04T07:23:47.332093+00:00"
1134,"Publication de l'article scientifique initial sur la découverte des sources hydrothermales des Galapagos Rift dans la revue Science","L'article détaille les observations et analyses des communautés biologiques uniques et des processus chimiques associés aux évents. Il marque une étape cruciale dans la reconnaissance de ces écosystèmes.",1979,"L'exploration du fond des océans : Du bathyscaphe Trieste à la découverte des sources hydrothermales","","PENDING","2026-03-04T07:23:47.332093+00:00"
1135,"Premier déploiement du ROV Jason lors d'une expédition de l'Institut océanographique Woods Hole dans le golfe du Mexique","Marque le début de l'utilisation opérationnelle du ROV Jason pour l'exploration scientifique des fonds marins. L'expédition a permis de tester les capacités du ROV et de collecter des données importantes sur l'environnement marin profond.",1988,"L'exploration du fond des océans : Du bathyscaphe Trieste à la découverte des sources hydrothermales","","PENDING","2026-03-04T07:23:47.332093+00:00"
1136,"Participation du ROV Jason à l'étude des sources hydrothermales de la dorsale de Juan de Fuca","Le ROV Jason a été déployé pour étudier l'activité volcanique et les communautés biologiques associées aux sources hydrothermales. Cette étude a permis de mieux comprendre les processus géochimiques et biologiques qui se produisent dans ces environnements.",1996,"L'exploration du fond des océans : Du bathyscaphe Trieste à la découverte des sources hydrothermales","","PENDING","2026-03-04T07:23:47.332093+00:00"
1137,"Utilisation du ROV Jason pour l'étude des cheminées hydrothermales 'Lost City' dans l'océan Atlantique","Le ROV Jason a exploré les cheminées hydrothermales de Lost City, un site unique caractérisé par des fluides alcalins et des communautés microbiennes particulières. Cette exploration a révélé des informations importantes sur l'origine de la vie et les processus géochimiques dans les environnements hydrothermaux.",2003,"L'exploration du fond des océans : Du bathyscaphe Trieste à la découverte des sources hydrothermales","","PENDING","2026-03-04T07:23:47.332093+00:00"
1138,"Destruction du dirigeable L 59 lors d'une mission de ravitaillement en Afrique orientale","Le dirigeable allemand L 59, en mission pour ravitailler les troupes allemandes en Afrique orientale, est détruit en vol au-dessus du détroit d'Otrante. La cause exacte de la destruction reste incertaine.",1917,"La Conquête de l'Air : Des Ballons aux Réacteurs","","PENDING","2026-03-04T07:23:47.332093+00:00"
1139,"Sortie de Space Invaders au Japon","Taito lance Space Invaders, un jeu de tir fixe qui devient un phénomène culturel au Japon et marque le début de l'âge d'or des jeux d'arcade. Son succès commercial massif contribue à populariser les salles d'arcade.",1978,"L'Âge d'Or des Jeux Vidéo : Des bornes d'arcade à la réalité virtuelle (1972-2010)","","PENDING","2026-03-04T07:23:47.332093+00:00"
1140,"Commercialisation de Ms. Pac-Man aux États-Unis","Midway Games sort Ms. Pac-Man, une version améliorée de Pac-Man avec un personnage féminin. Il devient l'un des jeux d'arcade les plus populaires et les plus vendus de tous les temps.",1982,"L'Âge d'Or des Jeux Vidéo : Des bornes d'arcade à la réalité virtuelle (1972-2010)","","PENDING","2026-03-04T07:23:47.332093+00:00"
1141,"Sortie de Dragon's Lair en Amérique du Nord","Advanced Microcomputer Systems (sous le nom Cinematronics) lance Dragon's Lair, un jeu d'arcade utilisant la technologie laserdisc pour offrir des graphismes animés de haute qualité. Il marque une avancée visuelle significative dans les jeux d'arcade.",1983,"L'Âge d'Or des Jeux Vidéo : Des bornes d'arcade à la réalité virtuelle (1972-2010)","","PENDING","2026-03-04T07:23:47.332093+00:00"
1142,"Lancement de la Nintendo Family Computer (Famicom) au Japon","Nintendo lance sa console Famicom au Japon, marquant le début de son ascension dans l'industrie du jeu vidéo. Elle deviendra plus tard la Nintendo Entertainment System (NES) à l'international.",1983,"L'Âge d'Or des Jeux Vidéo : Des bornes d'arcade à la réalité virtuelle (1972-2010)","","PENDING","2026-03-04T07:23:47.332093+00:00"
1143,"Sortie de *Super Mario Bros.* sur Famicom au Japon","Nintendo lance *Super Mario Bros.*, un jeu de plateforme révolutionnaire qui définit les standards du genre. Il contribue grandement au succès de la Famicom.",1985,"L'Âge d'Or des Jeux Vidéo : Des bornes d'arcade à la réalité virtuelle (1972-2010)","","PENDING","2026-03-04T07:23:47.332093+00:00"
1144,"Lancement de la Sega Mega Drive (Genesis) au Japon","Sega lance la Mega Drive (connue sous le nom de Genesis en Amérique du Nord) au Japon. Cette console 16-bit marque une nouvelle étape dans la guerre des consoles avec Nintendo.",1988,"L'Âge d'Or des Jeux Vidéo : Des bornes d'arcade à la réalité virtuelle (1972-2010)","","PENDING","2026-03-04T07:23:47.332093+00:00"
1145,"Sortie de *Wolfenstein 3D*","Le jeu de tir à la première personne *Wolfenstein 3D*, développé par id Software, est commercialisé le 5 mai 1992. Il est considéré comme l'un des pionniers du genre et popularise l'utilisation de graphismes 3D polygonaux dans les jeux vidéo.",1992,"L'Âge d'Or des Jeux Vidéo : Des bornes d'arcade à la réalité virtuelle (1972-2010)","","PENDING","2026-03-04T07:23:47.332093+00:00"
1146,"Ouverture du col du Khunjerab, facilitant le commerce direct entre la Chine et le nord de l'Inde","L'ouverture du col du Khunjerab permet un passage plus direct et sûr pour les caravanes commerciales. Ce passage réduit les délais et les coûts liés au commerce entre l'Empire Kushan et la Chine.",75,"L'Ascension et la Chute de la Route de la Soie : Du commerce antique à l'âge d'or mongol (Ier siècle - XIVe siècle)","","PENDING","2026-03-04T07:23:47.332093+00:00"
1147,"Construction du monastère de Taxila, un centre majeur d'apprentissage bouddhiste sur la Route de la Soie","Le monastère de Taxila devient un point de convergence pour les érudits et les moines voyageant le long de la Route de la Soie. Il facilite l'échange d'idées et de connaissances entre l'Orient et l'Occident.",50,"L'Ascension et la Chute de la Route de la Soie : Du commerce antique à l'âge d'or mongol (Ier siècle - XIVe siècle)","","PENDING","2026-03-04T07:23:47.332093+00:00"
1148,"Construction du Monastère de Nālandā sous le règne de Kumâragupta Ier","Le monastère de Nālandā, qui deviendra un centre majeur d'apprentissage bouddhiste, est fondé en Inde sous le règne de Kumâragupta Ier de la dynastie Gupta. Il attire des érudits et des moines de toute l'Asie.",415,"L'Ascension et la Chute de la Route de la Soie : Du commerce antique à l'âge d'or mongol (Ier siècle - XIVe siècle)","","PENDING","2026-03-04T07:23:47.332093+00:00"
1149,"Introduction du bouddhisme au royaume de Baekje (Corée)","Le moine indien Marananta arrive au royaume de Baekje, l'un des trois royaumes de Corée, et introduit officiellement le bouddhisme. Cela marque le début de l'influence bouddhiste sur la culture coréenne.",384,"L'Ascension et la Chute de la Route de la Soie : Du commerce antique à l'âge d'or mongol (Ier siècle - XIVe siècle)","","PENDING","2026-03-04T07:23:47.332093+00:00"
1150,"Sac de Chang'an par les rebelles tibétains","Les forces tibétaines envahissent et pillent Chang'an, la capitale des Tang, forçant l'empereur à fuir. Cet événement souligne la vulnérabilité de la dynastie et l'instabilité politique de l'époque.",763,"L'Ascension et la Chute de la Route de la Soie : Du commerce antique à l'âge d'or mongol (Ier siècle - XIVe siècle)","","PENDING","2026-03-04T07:23:47.332093+00:00"
1152,"Érection de la stèle de Bugut, témoignant de l'influence sogdienne dans l'Empire turc","La stèle de Bugut, découverte en Mongolie, est un monument funéraire bilingue (sogdien et turc) érigé en l'honneur d'un chef turc. Elle atteste de l'importance des Sogdiens dans l'administration et la culture des Göktürks.",581,"L'Ascension et la Chute de la Route de la Soie : Du commerce antique à l'âge d'or mongol (Ier siècle - XIVe siècle)","","PENDING","2026-03-04T07:23:47.332093+00:00"
1153,"Révolte sogdienne contre le califat abbasside en Transoxiane","Une révolte éclate en Transoxiane, menée par des Sogdiens et d'autres populations locales, contre la domination du califat abbasside. Cette révolte reflète le mécontentement face à la pression fiscale et à l'islamisation forcée.",806,"L'Ascension et la Chute de la Route de la Soie : Du commerce antique à l'âge d'or mongol (Ier siècle - XIVe siècle)","","PENDING","2026-03-04T07:23:47.332093+00:00"
1154,"Mention de la présence de marchands sogdiens à Guangzhou (Canton) par des sources chinoises","Des documents chinois font état de la présence active de marchands sogdiens à Guangzhou, un important port commercial du sud de la Chine. Ils y échangeaient des produits de luxe et jouaient un rôle clé dans le commerce international.",790,"L'Ascension et la Chute de la Route de la Soie : Du commerce antique à l'âge d'or mongol (Ier siècle - XIVe siècle)","","PENDING","2026-03-04T07:23:47.332093+00:00"
1155,"Adoption des Fundamental Orders of Connecticut (texte fondateur du Connecticut)","La colonie du Connecticut adopte les "Fundamental Orders of Connecticut", considérées comme l'une des premières constitutions écrites d'Amérique du Nord. Elles établissent un gouvernement représentatif et des droits pour les citoyens.",1639,"La Colonisation de l'Amérique du Nord : Conflits, Traités et Fondations (1534-1776)","","PENDING","2026-03-04T07:23:47.332093+00:00"
1156,"Promulgation du *Goseibai Shikimoku*","Le shogunat de Kamakura promulgue le *Goseibai Shikimoku*, également connu sous le nom de *Jōei Shikimoku*, un code de lois régissant la conduite des samouraïs et l'administration de la justice. Ce code marque une étape importante dans le développement du droit féodal au Japon.",1232,"L'Époque des Samouraïs : Ascensions, Guerres et Déclin du Bushido","","PENDING","2026-03-04T07:23:47.332093+00:00"
1157,"Destruction du clan Hōjō par Ashikaga Takauji","Ashikaga Takauji, initialement allié à l'empereur Go-Daigo, se retourne contre le clan Hōjō, qui contrôle le shogunat de Kamakura, et le détruit. Cet événement marque la fin du shogunat de Kamakura et le début de la période Muromachi.",1333,"L'Époque des Samouraïs : Ascensions, Guerres et Déclin du Bushido","","PENDING","2026-03-04T07:23:47.332093+00:00"
1158,"Ashikaga Takauji est nommé Sei-i Taishōgun","Ashikaga Takauji est officiellement nommé Sei-i Taishōgun, établissant le shogunat d'Ashikaga et consolidant son pouvoir. Cet événement marque le début de l'époque Muromachi.",1338,"L'Époque des Samouraïs : Ascensions, Guerres et Déclin du Bushido","","PENDING","2026-03-04T07:23:47.332093+00:00"
1159,"Construction du Pavillon d'argent (Ginkaku-ji) commence","Ashikaga Yoshimasa commence la construction du Pavillon d'argent (Ginkaku-ji) à Kyoto. Initialement prévu comme un lieu de retraite et un reflet du Pavillon d'or, il devient un symbole de l'esthétique et de la culture de l'époque Muromachi.",1482,"L'Époque des Samouraïs : Ascensions, Guerres et Déclin du Bushido","","PENDING","2026-03-04T07:23:47.332093+00:00"
1161,"Incendie de Meireki à Edo","Un grand incendie ravage Edo (Tokyo), détruisant une grande partie de la ville. La reconstruction qui suit contribue à la consolidation du pouvoir du shogunat et à l'affirmation de son autorité.",1657,"L'Époque des Samouraïs : Ascensions, Guerres et Déclin du Bushido","","PENDING","2026-03-04T07:23:47.332093+00:00"
1162,"Début du règne d'Acamapichtli, premier tlatoani de Tenochtitlan","Acamapichtli, d'ascendance tolteca, est choisi comme premier tlatoani (roi) de Tenochtitlan. Son règne marque le début de la dynastie royale aztèque et une période de consolidation du pouvoir.",1376,"L'essor et le déclin de l'Empire Aztèque : Conquête, Croyances et Chute de Tenochtitlan","","PENDING","2026-03-04T07:23:47.332093+00:00"
1163,"Alliance entre Tenochtitlan et Azcapotzalco","Tenochtitlan s'allie avec la puissante cité-état de Azcapotzalco, sous le règne de Tezozómoc. Cette alliance permet à Tenochtitlan de gagner en puissance et en influence dans la vallée de Mexico.",1378,"L'essor et le déclin de l'Empire Aztèque : Conquête, Croyances et Chute de Tenochtitlan","","PENDING","2026-03-04T07:23:47.332093+00:00"
1164,"Inondation majeure de Tenochtitlan","Une inondation dévastatrice frappe Tenochtitlan, causant des dommages importants à la ville et à son infrastructure. Cet événement conduit à des améliorations des systèmes de contrôle des eaux.",1449,"L'essor et le déclin de l'Empire Aztèque : Conquête, Croyances et Chute de Tenochtitlan","","PENDING","2026-03-04T07:23:47.332093+00:00"
1165,"Conquête de Tlatelolco par Tenochtitlan","Axayacatl mène les forces de Tenochtitlan à la conquête de Tlatelolco, une cité-état voisine et un important centre commercial. Cette conquête renforce le contrôle de Tenochtitlan sur la vallée de Mexico.",1473,"L'essor et le déclin de l'Empire Aztèque : Conquête, Croyances et Chute de Tenochtitlan","","PENDING","2026-03-04T07:23:47.332093+00:00"
1166,"Début du règne de Tizoc, septième tlatoani de Tenochtitlan","Tizoc succède à son frère Axayacatl. Son règne est marqué par des travaux de construction et d'expansion, bien que bref.",1481,"L'essor et le déclin de l'Empire Aztèque : Conquête, Croyances et Chute de Tenochtitlan","","PENDING","2026-03-04T07:23:47.332093+00:00"
1167,"Présentation du Xerox Alto au personnel de Xerox PARC","Xerox PARC présente le Xerox Alto, un ordinateur doté d'une interface utilisateur graphique (GUI) et d'une souris. Bien que non commercialisé, il influence fortement le développement des interfaces graphiques futures.",1973,"L'Ère de l'Informatique Personnelle : De l'Apple II à la Révolution Mobile (1977-2010)","","PENDING","2026-03-04T07:23:47.332093+00:00"
1168,"Publication de 'De Americaensche Zee-Roovers' relatant les exploits de Morgan","Alexandre Exquemelin publie 'De Americaensche Zee-Roovers' en 1678, un récit détaillé des aventures des flibustiers, incluant les exploits d'Henry Morgan. Ce livre contribue à la légende de Morgan.",1678,"L'Âge d'Or de la Piraterie Caribéenne : De l'essor des flibustiers au déclin des pirates (1625-1730)","","PENDING","2026-03-04T07:23:47.332093+00:00"
1169,"Début du règne de Frédéric-Guillaume Ier en Prusse","Frédéric-Guillaume Ier accède au trône de Prusse le 25 février. Son règne est marqué par la militarisation de l'État et la centralisation du pouvoir.",1713,"L'Âge d'Or de la Piraterie Caribéenne : De l'essor des flibustiers au déclin des pirates (1625-1730)","","PENDING","2026-03-04T07:23:47.332093+00:00"
1170,"Fondation de la Bibliothèque nationale d'Espagne (Biblioteca Nacional de España)","La Bibliothèque royale (future Bibliothèque nationale d'Espagne) est fondée par Philippe V. Elle a pour but de rassembler tous les écrits publiés en Espagne.",1712,"L'Âge d'Or de la Piraterie Caribéenne : De l'essor des flibustiers au déclin des pirates (1625-1730)","","PENDING","2026-03-04T07:23:47.332093+00:00"
1171,"Publication du "A General History of the Pirates" de Charles Johnson","Ce recueil de biographies romancées de pirates contribue à la légende de l'Âge d'Or de la Piraterie. Il popularise les figures de Barbe Noire, Calico Jack et Anne Bonny.",1724,"L'Âge d'Or de la Piraterie Caribéenne : De l'essor des flibustiers au déclin des pirates (1625-1730)","","PENDING","2026-03-04T07:23:47.332093+00:00"
1172,"Sortie de l'album « Pet Sounds » des Beach Boys","Sortie de l'album « Pet Sounds » des Beach Boys, considéré comme l'un des albums les plus influents de l'histoire du rock. Il marque une évolution vers des compositions plus complexes et une production sophistiquée.",1966,"L'Histoire du Rock'n'Roll : De la naissance au Grunge (1954-1994)","","PENDING","2026-03-04T07:23:47.332093+00:00"
1173,"Sortie de l'album 'The Yes Album' de Yes","L'album est sorti le 19 février 1971. Il marque un tournant dans le style du groupe, avec des compositions plus complexes et virtuoses.",1971,"L'Histoire du Rock'n'Roll : De la naissance au Grunge (1954-1994)","","PENDING","2026-03-04T07:23:47.332093+00:00"
1174,"Sortie de l'album "Zen Arcade" de Hüsker Dü","L'album double "Zen Arcade" de Hüsker Dü sort et marque une étape importante dans le développement du rock alternatif, influençant de nombreux groupes à venir. Il mélange punk hardcore et mélodies pop.",1984,"L'Histoire du Rock'n'Roll : De la naissance au Grunge (1954-1994)","","PENDING","2026-03-04T07:23:47.332093+00:00"
1175,"Sortie de l'album "Ten" de Pearl Jam","L'album "Ten" de Pearl Jam est lancé et devient un succès commercial majeur, contribuant à populariser le son grunge auprès d'un public plus large. Il est certifié 13 fois disque de platine aux États-Unis.",1991,"L'Histoire du Rock'n'Roll : De la naissance au Grunge (1954-1994)","","PENDING","2026-03-04T07:23:47.332093+00:00"
1176,"Début du règne de Sinchi Roca, deuxième Sapa Inca de Cuzco","Sinchi Roca succède à Manco Capac et continue le développement initial de Cuzco. Son règne est marqué par l'organisation sociale et militaire de la jeune civilisation Inca.",1230,"L'essor et le déclin de l'Empire Inca : Des origines mythiques à la conquête espagnole (XIIe siècle - 1572)","","PENDING","2026-03-04T07:23:47.332093+00:00"
1177,"Début du règne de Lloque Yupanqui, troisième Sapa Inca de Cuzco","Lloque Yupanqui consolide le pouvoir Inca à Cuzco et entreprend des expéditions militaires pour étendre l'influence de la ville sur les territoires environnants.",1260,"L'essor et le déclin de l'Empire Inca : Des origines mythiques à la conquête espagnole (XIIe siècle - 1572)","","PENDING","2026-03-04T07:23:47.343937+00:00"
1178,"Début du règne de Mayta Capac, quatrième Sapa Inca de Cuzco","Mayta Capac est connu pour sa force militaire et son ambition. Il mène des campagnes pour soumettre des tribus rivales et renforcer la position de Cuzco dans la région.",1290,"L'essor et le déclin de l'Empire Inca : Des origines mythiques à la conquête espagnole (XIIe siècle - 1572)","","PENDING","2026-03-04T07:23:47.343937+00:00"
1179,"Début du règne de Capac Yupanqui, cinquième Sapa Inca de Cuzco","Capac Yupanqui continue l'expansion militaire et politique de Cuzco. Son règne est marqué par des alliances et des conflits avec les peuples voisins, contribuant à l'établissement de l'influence Inca.",1320,"L'essor et le déclin de l'Empire Inca : Des origines mythiques à la conquête espagnole (XIIe siècle - 1572)","","PENDING","2026-03-04T07:23:47.343937+00:00"
1180,"Couronnement de Pachacútec Inca Yupanqui comme Sapa Inca","Pachacútec est couronné Sapa Inca après sa victoire à Yawarpampa, consolidant son pouvoir et lançant une série de réformes administratives, militaires et urbanistiques à Cuzco. Son règne marque une période de transformation et d'expansion sans précédent pour l'empire Inca.",1438,"L'essor et le déclin de l'Empire Inca : Des origines mythiques à la conquête espagnole (XIIe siècle - 1572)","","PENDING","2026-03-04T07:23:47.343937+00:00"
1181,"Campagne de consolidation du Chinchaysuyu lancée par Tupac Inca Yupanqui","Tupac Inca Yupanqui, fils de Pachacútec, lance une campagne militaire pour consolider le contrôle inca sur la région du Chinchaysuyu, étendant l'influence impériale vers le nord. Cette campagne renforce le pouvoir inca sur les territoires conquis et assure le contrôle des routes commerciales.",1470,"L'essor et le déclin de l'Empire Inca : Des origines mythiques à la conquête espagnole (XIIe siècle - 1572)","","PENDING","2026-03-04T07:23:47.343937+00:00"
1182,"Accession de Huayna Capac au pouvoir à la mort de son père Tupac Yupanqui","Huayna Capac devient le nouvel empereur Inca, marquant le début d'une période d'expansion et de consolidation de l'empire. Son règne est caractérisé par une administration complexe et des projets de construction ambitieux.",1493,"L'essor et le déclin de l'Empire Inca : Des origines mythiques à la conquête espagnole (XIIe siècle - 1572)","","PENDING","2026-03-04T07:23:47.343937+00:00"
1183,"Exécution de Túpac Amaru I à Cuzco","Túpac Amaru I, le dernier empereur Inca de Vilcabamba, est capturé et exécuté publiquement à Cuzco sur ordre du vice-roi Francisco de Toledo. Cet événement marque la fin de la résistance inca organisée.",1572,"L'essor et le déclin de l'Empire Inca : Des origines mythiques à la conquête espagnole (XIIe siècle - 1572)","","PENDING","2026-03-04T07:23:47.343937+00:00"
1184,"Première diffusion de la publicité télévisée aux États-Unis par Bulova","La marque horlogère Bulova diffuse la première publicité télévisée aux États-Unis, marquant le début de la publicité commerciale à la télévision. La publicité est diffusée avant un match de baseball.",1941,"L'Histoire de la Télévision : De la création du tube cathodique à l'ère du streaming","","PENDING","2026-03-04T07:23:47.343937+00:00"
1185,"Première diffusion de l'émission "Les Enfants du Rock"","Lancement de l'émission "Les Enfants du Rock" sur Antenne 2. L'émission contribue à populariser la culture rock et les nouvelles tendances musicales auprès d'un large public.",1981,"L'Histoire de la Télévision : De la création du tube cathodique à l'ère du streaming","","PENDING","2026-03-04T07:23:47.343937+00:00"
1186,"Lancement du service de streaming audio 'RealAudio' par Progressive Networks","RealAudio a été l'un des premiers services à permettre la diffusion audio en continu sur Internet. Il a ouvert la voie au streaming musical et à la radio en ligne.",1995,"L'Histoire de la Télévision : De la création du tube cathodique à l'ère du streaming","","PENDING","2026-03-04T07:23:47.343937+00:00"
1187,"Fondation de l'Interstate Commerce Commission (ICC) aux États-Unis","L'ICC a été créée pour réglementer les chemins de fer et assurer des tarifs équitables. Elle a été la première agence de réglementation indépendante du gouvernement fédéral américain.",1887,"L'Épopée du Far West Américain : De la Ruée vers l'Or à la Fermeture de la Frontière","","PENDING","2026-03-04T07:23:47.343937+00:00"
1188,"Kubilai Khan transfère sa capitale à Khanbaliq (Pékin)","En 1264, Kubilai Khan transfère sa capitale de Karakorum à Khanbaliq (l'actuelle Pékin). Ce transfert symbolise l'orientation chinoise de son khanat.",1264,"L'Ascension et la Chute de l'Empire Mongol : De Gengis Khan à la Dynastie Yuan (1206-1368)","","PENDING","2026-03-04T07:23:47.343937+00:00"
1189,"Destruction de la flotte Yuan par un typhon lors de la seconde invasion du Japon (Kamakaze)","Une tempête massive détruit une grande partie de la flotte Yuan lors de la seconde tentative d'invasion du Japon, mettant fin aux ambitions expansionnistes de Kubilai Khan dans cette direction. Cet événement est connu sous le nom de 'Kamikaze', ou 'vent divin'.",1281,"L'Ascension et la Chute de l'Empire Mongol : De Gengis Khan à la Dynastie Yuan (1206-1368)","","PENDING","2026-03-04T07:23:47.343937+00:00"
1190,"Proclamation de Han Lin'er comme empereur de Song","Liu Futong proclame Han Lin'er, fils de Han Shantong (mort en 1351), empereur de la dynastie Song, cherchant à restaurer la dynastie Song et à légitimer la rébellion contre les Yuan.",1355,"L'Ascension et la Chute de l'Empire Mongol : De Gengis Khan à la Dynastie Yuan (1206-1368)","","PENDING","2026-03-04T07:23:47.343937+00:00"
1191,"Bataille du lac Poyang","Zhu Yuanzhang remporte une victoire décisive contre Chen Youliang à la bataille du lac Poyang, éliminant un rival majeur dans la lutte pour le pouvoir et consolidant sa position.",1363,"L'Ascension et la Chute de l'Empire Mongol : De Gengis Khan à la Dynastie Yuan (1206-1368)","","PENDING","2026-03-04T07:23:47.343937+00:00"
1192,"Première démonstration d'un circuit intégré fonctionnel (Robert Noyce, Fairchild)","Robert Noyce de Fairchild Semiconductor démontre un circuit intégré fonctionnel en 1959, peu de temps après le dépôt de brevet de Kilby, contribuant à la course à la miniaturisation.",1959,"L'histoire du développement informatique : De l'ENIAC à l'Internet des Objets (1946-2010)","","PENDING","2026-03-04T07:23:47.343937+00:00"
1193,"Publication de l'étude sur la conception logique d'un ordinateur électronique (Burks, Goldstine, von Neumann)","Ce rapport décrit l'architecture de von Neumann, un modèle pour les ordinateurs à programme enregistré. Il influence la conception des ordinateurs pendant des décennies.",1946,"L'histoire du développement informatique : De l'ENIAC à l'Internet des Objets (1946-2010)","","PENDING","2026-03-04T07:23:47.343937+00:00"
1194,"Création du système de noms de domaine (DNS)","Introduction d'une méthode hiérarchique et distribuée pour traduire les noms de domaine en adresses IP. Cela simplifie l'accès aux ressources en ligne.",1983,"L'histoire du développement informatique : De l'ENIAC à l'Internet des Objets (1946-2010)","","PENDING","2026-03-04T07:23:47.343937+00:00"
1195,"Lancement du premier téléphone mobile avec navigateur WAP (Nokia 7110)","Nokia lance le 7110, le premier téléphone mobile doté d'un navigateur WAP (Wireless Application Protocol). Il permet d'accéder à des versions allégées de sites web sur mobile.",1999,"L'histoire du développement informatique : De l'ENIAC à l'Internet des Objets (1946-2010)","","PENDING","2026-03-04T07:23:47.343937+00:00"
1197,"Première mention écrite de la soie romaine par Pline l'Ancien","Pline l'Ancien décrit la soie provenant de Seres (Chine) dans son 'Histoire naturelle', témoignant de la présence de la soie romaine et de son importance croissante dans le commerce entre l'Orient et l'Occident. Il déplore son coût élevé.",70,"L'Histoire de la Route de la Soie : De l'Antiquité à son Déclin","","PENDING","2026-03-04T07:23:47.343937+00:00"
