id,current_title,current_date,current_description,status,result_bucket,original_decision,model_decision,proposed_title,proposed_date_iso,confidence,evidence_level,reasoning_short,recommendation,delete_reason,final_decision,reclassification_reason
0c362acd-a86a-403e-a378-c0f4370322ed,Invention du bateau à vapeur par Jouffroy d'Abbans,1783-01-01,"En 1783, Claude de Jouffroy d'Abbans réalise une démonstration publique de son bateau à vapeur, le *Pyroscaphe*, sur la Saône à Lyon. Bien que cette tentative soit un succès technique, elle ne reçoit pas le soutien financier nécessaire pour un développement commercial, en partie à cause du contexte politique et économique pré-révolutionnaire.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_TITLE,Démonstration du Pyroscaphe par Jouffroy d'Abbans,1783-01-01,0.9,B,Le titre actuel est trop général. La description se concentre sur la démonstration du Pyroscaphe. Le titre proposé est plus précis et correspond mieux à la description.,"Vérifier d'autres sources pour confirmer la date et la nature de l'événement, mais le titre est plus précis.",,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
9c2533a9-3b6f-4b53-9226-1205e439fd3a,Invention de la machine à écrire par Christopher Latham Sholes,1868-01-01,"En 1868, Christopher Latham Sholes invente la première machine à écrire commercialement réussie, révolutionnant la production de documents.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,KEEP_ACCEPTABLE,,,0.6,B,"Bien que l'année exacte soit difficile à confirmer avec une source unique et irréfutable, plusieurs sources mentionnent 1868 comme l'année de l'invention de la machine à écrire par Sholes. Le titre est clair et la description cohérente.",Conserver l'événement avec le niveau de confiance actuel. Ajouter des sources supplémentaires si disponibles.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
162e91d4-a2e5-4b68-8e60-c1e3d34deb1c,Fondation de Singapour par Sir Stamford Raffles,1819-01-01,"En 1819, Sir Stamford Raffles fonde Singapour. Ce comptoir commercial britannique deviendra un carrefour maritime vital, transformant à jamais l'Asie du Sud-Est.",INSUFFICIENT_EVIDENCE,preuve_insuffisante,REVIEW,UPDATE_DATE,Fondation de Singapour par Stamford Raffles,1819-01-29,0.8,B,"L'audit précédent a identifié le 29 janvier 1819 comme date de débarquement de Stamford Raffles à Singapour, ce qui correspond à la fondation. La description est cohérente.",Mettre à jour la date au 29 janvier 1819.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
8fe29348-672c-4405-a54d-6961b53f6a79,Accord commercial entre Pise et l'Égypte fatimide,1156-01-01,"En 1156, Pise, alors une puissante république maritime, conclut un accord commercial avec l'Égypte fatimide, dirigée par le calife Al-Faiz. Cet accord visait à faciliter le commerce lucratif entre les deux régions, notamment l'échange de bois, de métaux et d'armes pisanes contre des épices, des textiles et de l'or égyptiens.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,KEEP_ACCEPTABLE,Accord commercial entre Pise et l'Égypte fatimide,1156-01-01,0.6,C,"Bien qu'il n'y ait pas de confirmation directe de cet accord en 1156, la description est cohérente et l'événement est plausible dans le contexte de l'époque. L'absence de sources solides justifie un niveau de confiance faible.",Conserver l'événement avec une note indiquant le manque de sources directes confirmant la date exacte.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
dbc69022-7f48-4ff2-8b80-4a598facc9b2,Ptolémée écrit l'Almageste,0150-01-01,"Claude Ptolémée, un astronome, mathématicien et géographe grec vivant à Alexandrie, en Égypte romaine, compile et développe les connaissances astronomiques existantes dans son œuvre majeure, l'Almageste. Cet ouvrage, initialement intitulé 'Mathēmatikē Syntaxis', deviendra la référence en astronomie pendant plus de mille ans, influençant profondément la pensée scientifique médiévale et de la Renaissance.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_TITLE,Publication de l'Almageste,0150-01-01,0.7,C,"Le titre original est trop centré sur l'auteur. Le titre 'Publication de l'Almageste' est plus générique et correspond mieux à l'événement. La date est conservée car elle est cohérente avec la description, bien que sa précision soit faible.",Rechercher des sources plus précises concernant la date de publication de l'Almageste.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
c85b0329-c5bf-436e-aa26-a373346c6a3a,"Enquête sur l'affaire Clearstream 2, des liens présumés entre élite politique et secteur financier",2005-01-01,"L'affaire Clearstream 2 débute en 2004 avec l'envoi de listings falsifiés à un juge, accusant diverses personnalités politiques et économiques, dont Nicolas Sarkozy, de détenir des comptes occultes chez Clearstream, une chambre de compensation luxembourgeoise. Dominique de Villepin, alors Premier ministre, est accusé d'avoir commandité une enquête secrète pour discréditer ses rivaux politiques.",INSUFFICIENT_EVIDENCE,absence_de_singularite,REVIEW,UPDATE_BOTH,Affaire Clearstream 2,2004-01-01,0.9,B,Le titre actuel est trop long et inclut des détails superflus. L'affaire Clearstream 2 est l'appellation standard. La description indique que l'affaire débute en 2004.,Aucune recommandation supplémentaire.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
8303f658-2339-4a38-bae8-2fbdb860740d,Retour de Christophe Colomb de son premier voyage en Amérique,1493-01-01,"En 1493, Christophe Colomb revient en Europe après son premier voyage transatlantique, annonçant la découverte de nouvelles terres qu'il croit être les Indes Orientales.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,,,0,C,La date exacte du retour de Christophe Colomb en Europe après son premier voyage en Amérique est incertaine. Les sources disponibles ne permettent pas de confirmer le 1er janvier 1493.,"Rechercher des sources fiables (archives, journaux de bord, correspondances) qui précisent la date du retour de Christophe Colomb en Europe. Consulter des ouvrages d'histoire maritime et des biographies de Christophe Colomb.",,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
5e84a326-bcee-437b-bcd9-d810a43e7831,Adoption du Statut de Rome par la Sierra Leone,2002-01-01,"En 2002, la Sierra Leone, sortant d'une décennie de guerre civile brutale marquée par des atrocités, a adopté le Statut de Rome, démontrant son engagement envers la justice internationale et la lutte contre l'impunité. Cette décision a été influencée par le gouvernement d'Ahmad Tejan Kabbah et les pressions de la communauté internationale, désireuse de voir la Sierra Leone se reconstruire sur des bases solides de droit et de responsabilité.",INSUFFICIENT_EVIDENCE,preuve_insuffisante,REVIEW,KEEP_ACCEPTABLE,,,0.6,C,L'information semble correcte mais manque de sources directes confirmant l'adoption par la Sierra Leone en 2002. Pas de nouvelles sources disponibles.,Rechercher des sources directes confirmant l'adoption du Statut de Rome par la Sierra Leone en 2002.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
7bf71d45-cead-4993-8b8e-bf1f7e9383c8,Invention de la machine à coudre,1829-01-01,"Barthélemy Thimonnier invente la machine à coudre, une avancée technologique majeure qui révolutionnera l'industrie textile. Son invention marque le début de l'automatisation de la couture et aura un impact profond sur la production de vêtements.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,KEEP_ACCEPTABLE,,,0.6,C,"The title is acceptable and the description is consistent. However, the exact date is still uncertain, but the year is likely correct based on available information.","Keep the entry as is, but consider further research to confirm the exact date of the invention.",,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
b48c70d0-e86a-48de-a381-ef0f36e76365,Première utilisation du télégraphe électrique,1837-01-01,"1837 : le télégraphe électrique transforme le monde ! L'information voyage à la vitesse de l'éclair, connectant les continents et bouleversant la société. Une révolution de la communication est en marche.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_DATE,,1837-01-24,0.8,B,La date du 1er janvier est trop vague. Plusieurs sources (dont l'audit précédent) indiquent le 24 janvier 1837 comme date de la première démonstration publique du télégraphe électrique par Samuel Morse. Le titre est acceptable.,Mettre à jour la date avec le 24 janvier 1837 et vérifier si la description nécessite une adaptation mineure pour refléter plus précisément cet événement.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
370519f2-fc8c-461d-94e9-6ffd95d85fd9,Expédition contre les Avars en Basse-Autriche . Vassalisation de la Bohême,0791-01-01,"En 791, Charlemagne lance une expédition militaire contre les Avars, peuple nomade pillant les frontières de son royaume, notamment en Basse-Autriche. Simultanément, des pressions politiques et militaires sont exercées sur la Bohême, aboutissant à une forme de vassalisation de la région par le royaume franc.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_TITLE,Expédition de Charlemagne contre les Avars,0791-01-01,0.9,B,"Le titre initial est trop long. La vassalisation de la Bohême est un événement distinct, bien que lié. Le titre proposé se concentre sur l'expédition principale. La date est conservée car elle est mentionnée dans la description.",Créer une fiche distincte pour la vassalisation de la Bohême si elle est jugée suffisamment importante.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
7fa8841d-6532-431f-87a4-dbebc0a4be16,La Gazette devient journal officiel,1672-01-01,"En 1672, *La Gazette* devient l'organe officiel du pouvoir. Plus qu'un simple journal, elle façonne l'opinion et diffuse la propagande royale dans toute la France, marquant un tournant dans le contrôle de l'information.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,,,0,C,"The provided sources relate to the 'Journal officiel de la République française', which started in 1868, and not to 'La Gazette' in 1672. It's unclear if 'La Gazette' became an official journal in 1672 or if the description conflates it with the later 'Journal officiel'. Further research is needed to clarify the relat…",Investigate the historical context of 'La Gazette' in 1672 and its potential role as an official journal. Determine if the description accurately reflects the events of that time or if it's a misinterpretation or conflation with the later …,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
9d29b1c9-acca-494c-a48c-6a83312a8744,Saint Louis impose la monnaie royale,1263-01-01,"En 1263, Saint Louis impose la monnaie royale dans tout le royaume de France, centralisant ainsi le contrôle économique et renforçant le pouvoir royal. Cette mesure vise à uniformiser les échanges et stabiliser l'économie du pays.",INSUFFICIENT_EVIDENCE,preuve_insuffisante,REVIEW,REVIEW,,,0,C,L'audit précédent et les sources actuelles ne permettent pas de valider la date de 1263. Les sources externes fournies ne concernent pas l'événement décrit.,Rechercher des sources fiables confirmant la date de l'imposition de la monnaie royale par Saint Louis.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
5fbbb1e2-f1fe-40ac-a98a-6b2fa9b29e27,Incendie du foyer de travailleurs d’Aubervilliers,1970-01-01,"L'incendie du foyer de travailleurs immigrés d'Aubervilliers en 1970 s'inscrit dans un contexte de forte immigration de travail en France, souvent dans des conditions de logement précaires et insalubres. Cet événement tragique a mis en lumière les discriminations et les conditions de vie difficiles des travailleurs immigrés, notamment maghrébins, et a suscité une vague d'indignation et de revendications pour de meilleures conditions de logement et de travail.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,,,0,C,La date exacte de l'incendie n'est pas confirmée. Il faut trouver une source fiable pour valider la date de 1970.,Rechercher des articles de presse ou des archives qui mentionnent l'incendie du foyer de travailleurs immigrés à Aubervilliers en 1970 pour confirmer la date.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
204973f2-0100-4cde-8c2f-1d6205f80869,Fondation du Théâtre des Arts à Paris,1793-01-01,"Le Théâtre des Arts, futur Opéra de Paris, est fondé en pleine Terreur révolutionnaire sur les ruines de l'Académie Royale de Musique. La direction est confiée à François-Joseph Francœur, ancien directeur de l'Académie Royale, qui doit adapter le répertoire aux idéaux républicains.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_TITLE,Création du Théâtre des Arts,1793-01-01,0.8,B,Le titre actuel est trop précis (localisation à Paris). Le titre proposé est plus général et correspond mieux à la description. La date est conservée car elle est mentionnée dans la description.,Mettre à jour le titre pour plus de généralité.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
6fefa7f5-fa8c-4b84-b5d3-1ee8418ce034,Premier message commercial par satellite,1962-01-01,"1962 : Andover, Maine, marque le début de l'ère des communications spatiales commerciales. Le premier message transatlantique via satellite ouvre une ère nouvelle pour les échanges mondiaux, promettant un avenir connecté et sans frontières.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,,,0,C,"L'événement est potentiellement important mais la date et la nature exacte du ""premier message commercial par satellite"" restent à confirmer. L'audit précédent et les sources actuelles ne permettent pas de valider l'information.",Rechercher des sources fiables qui précisent la date et la nature exacte du premier message commercial transmis par satellite. Vérifier si l'événement décrit correspond au lancement d'un satellite spécifique ou à une transmission particuli…,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
eafa3bf6-d1c9-4bd7-a4b4-7db085b8a328,Sixième croisade menée par Frédéric II,1228-01-01,"La Sixième Croisade, menée par l'empereur Frédéric II du Saint-Empire romain germanique, fut une croisade atypique car elle fut menée principalement par la diplomatie plutôt que par la force militaire. Frédéric II, excommunié par le pape Grégoire IX, négocia un traité avec le sultan al-Kamil d'Égypte, obtenant le contrôle de Jérusalem, Nazareth et Bethléem pour les chrétiens.",INSUFFICIENT_EVIDENCE,preuve_insuffisante,REVIEW,UPDATE_DATE,Sixième croisade,1228-11-09,0.9,B,La date de début de la sixième croisade est le 9 novembre 1228. Le titre est simplifié pour plus de concision.,Mettre à jour la date de l'événement avec la date de début de la sixième croisade et simplifier le titre.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
759eebce-f337-46e3-bae0-ab0258a2151d,Fondation du Cyclists' Touring Club,1878-01-01,,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,,,0,C,L'audit précédent a identifié un problème de date potentielle. Il faut vérifier la date de fondation du Cyclists' Touring Club et s'assurer qu'elle correspond à la description et aux sources.,Rechercher des sources fiables (autres que Wikipédia et Wikidata) confirmant la date de fondation du Cyclists' Touring Club. Comparer avec les informations disponibles sur le Touring Club Suisse pour éviter toute confusion.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
2162be68-6e36-4284-87fb-d687b7e2cc7d,Fondation de la Pennsylvanie,1681-01-01,"William Penn fonde la colonie de Pennsylvanie, obtenant une charte du roi Charles II d'Angleterre. Cette colonie devient un refuge pour les quakers et un modèle de tolérance religieuse, établissant des relations pacifiques avec les Amérindiens.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_DATE,Fondation de la Pennsylvanie,1681-03-04,0.8,B,La date de fondation de la Pennsylvanie est le 4 mars 1681 (date de la charte royale).,Mettre à jour la date avec la date exacte de la charte royale.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
f7ff3f47-e1d6-405b-8c0c-adec4a18c0eb,Prise du château de Beynac par Richard Cœur de Lion,1197-01-01,Le siège du château de Beynac par Richard Cœur de Lion en 1197 illustre les conflits féodaux en Aquitaine. Cette action militaire visait à asseoir son pouvoir et à contrôler une position stratégique dans la région.,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,,,0,C,"La date de 1197 pour la prise du château de Beynac par Richard Cœur de Lion n'est pas confirmée. Wikidata indique une inception du château en 1200. Il faut vérifier si le siège a bien eu lieu et si oui, en quelle année.",Rechercher des sources historiques fiables qui mentionnent spécifiquement l'année de la prise du château de Beynac par Richard Cœur de Lion. Vérifier si le siège a bien eu lieu.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
6660623c-1a27-4e34-afa2-f02d92476420,Création du Ministère des Affaires Culturelles,1959-01-01,"Le Ministère des Affaires Culturelles fut créé en 1959 par le général de Gaulle, mais André Malraux en fut le premier titulaire en 1961. Sa mission était de démocratiser l'accès à la culture et de préserver le patrimoine français, dans un contexte de forte croissance économique et de modernisation de la France.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_DATE,,1959-07-23,0.8,B,La date de création du Ministère des Affaires Culturelles est le 23 juillet 1959 (date du décret). La description est cohérente avec cette date. Plusieurs sources concordantes confirment cette date.,Mettre à jour la date avec la date exacte de création du ministère.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
c6a7cb29-4942-478e-b7e1-87a499d99405,Sécurité sociale en Allemagne,1911-01-01,"En 1911, l'Allemagne met en place un système de sécurité sociale, étendant les protections sociales existantes. Cette initiative fait suite à la politique sociale pionnière de Bismarck dans les années 1880 et renforce l'engagement de l'État envers la protection de ses citoyens. La création de la sécurité sociale allemande est un événement majeur de l'histoire sociale européenne, qui sert de modèle à d'autres pays.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_DATE,Sécurité sociale en Allemagne,1883-01-01,0.9,A,Wikidata (Q368468) indique 1883 comme date de début. La description devra être modifiée pour refléter cette date.,Mettre à jour la date à 1883-01-01 et modifier la description pour refléter la date de début de la sécurité sociale en Allemagne.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
c133c56c-a37a-4146-8bf3-41470d4795bf,Incendie de la cathédrale de Durham,1083-01-01,"En 1083, un incendie dévaste la cathédrale de Durham, détruisant une part importante de sa structure originelle. Cet événement marque une rupture et impulse la construction de l'édifice roman que l'on connaît aujourd'hui, symbole de la puissance normande.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,DELETE,,,0.7,C,L'incertitude sur la date et le manque de sources fiables justifient la suppression de l'événement.,Supprimer l'événement en raison de l'incertitude sur la date et du manque de sources fiables.,"La date de l'incendie est incertaine et la description suggère qu'il a eu lieu avant 1093, date de fondation de la cathédrale actuelle. Les sources ne confirment pas la date de 1083. L'information est donc trop vague et potentiellement inc…",REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
cca30a6c-838b-41b2-8f6a-122fd8fe90f9,Identification de Toumaï,2001-01-01,"La découverte de Toumaï (Sahelanthropus tchadensis) au Tchad a révolutionné notre compréhension de l'évolution humaine. Ce fossile, daté d'environ 7 millions d'années, est considéré comme l'un des plus anciens hominidés connus, repoussant les limites de nos connaissances sur les origines de l'homme.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_BOTH,Découverte de Toumaï,2001-07-19,0.9,B,Le titre actuel est trop vague. 'Découverte de Toumaï' est plus précis et courant. La date du 19 juillet 2001 est largement rapportée comme la date de la découverte initiale du crâne de Toumaï.,Confirmer la date exacte de la découverte avec des sources primaires si possible.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
3d35f47f-1a3f-4505-bed5-7403dc54b11e,Catastrophe ferroviaire de Melun (France),1923-01-01,"La catastrophe ferroviaire de Melun, survenue en France en 1923, impliqua un déraillement majeur dû à une erreur d'aiguillage ou à une défaillance technique, causant de nombreuses victimes. La Compagnie des chemins de fer de l'Est était l'opérateur principal de la ligne.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,,,0,C,Aucune source ne confirme la date de 1923. L'audit précédent n'a pas permis de valider la date. Il faut investiguer plus avant.,"Rechercher des sources externes (archives, journaux de l'époque) pour confirmer la date de la catastrophe ferroviaire de Melun.",,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
ba77b7be-1c5a-4b91-aad5-e6268d5fa7ef,Installation des Huns en Pannonie,0400-01-01,"En 400, les Huns s'installent en Pannonie, un tournant majeur qui bouleverse l'équilibre européen. Leur arrivée marque le début d'une ère de migrations et de conflits, redéfinissant les frontières et le destin des peuples.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,,,0.3,C,La date de 400 pour l'installation des Huns en Pannonie est incertaine. Il faut trouver une source plus précise.,Rechercher des sources historiques fiables qui confirment la date de l'installation des Huns en Pannonie. Vérifier si l'installation fut progressive ou un événement ponctuel.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
c8d30c58-fde0-4589-b06e-ef05074e2aba,Invention du procédé Daguerre,1839-01-01,"En 1839, Louis Daguerre dévoile publiquement le daguerréotype, premier procédé photographique pratique. Soutenu par François Arago, le gouvernement français acquiert le brevet et le rend public, marquant une révolution dans la capture d'images.",INSUFFICIENT_EVIDENCE,preuve_insuffisante,REVIEW,UPDATE_DATE,,1839-01-07,0.8,B,La date du 7 janvier 1839 est souvent citée pour la présentation du daguerréotype à l'Académie des Sciences. L'année 1839 est largement acceptée pour l'invention.,"Mettre à jour la date au 7 janvier 1839, date souvent citée pour la présentation à l'Académie des Sciences.",,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
05ee5fcc-722f-4875-b3ca-f51a012464d9,Bataille de Noyon,0890-01-01,"La bataille de Noyon en 890 s'inscrit dans une période de troubles et d'invasions normandes en Francie occidentale. Elle oppose probablement des forces locales franques à des bandes de Vikings cherchant à piller ou s'établir dans la région, bien que les détails précis soient fragmentaires.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_TITLE,Première bataille de Noyon,,0.6,C,"Plusieurs batailles ont eu lieu à Noyon. La description correspond à la première bataille, qui est mal documentée. Renommer pour éviter la confusion.","Clarifier la date exacte si possible. Sinon, conserver le titre 'Première bataille de Noyon' et la description actuelle.",,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
aad35619-0528-45ff-b9e2-a500daf5c350,Inauguration de la Jeddah Tower,2024-01-01,"L'inauguration (potentielle) de la Jeddah Tower, ambitionnant de surpasser le Burj Khalifa, symbolise la volonté de l'Arabie Saoudite d'atteindre de nouveaux sommets architecturaux et de s'affirmer sur la scène internationale. Le projet reste un symbole de puissance économique et d'innovation, bien que retardé.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,DELETE,,,0.9,C,L'inauguration est potentielle et sans date ferme. Plusieurs reports ont été annoncés. Pas d'information fiable disponible.,Supprimer l'événement car il est incertain et non daté.,L'événement est incertain et a été reporté plusieurs fois. Aucune date d'inauguration n'est confirmée à ce jour. L'événement n'est donc pas vérifiable et ne peut être conservé.,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
b4fe3ef8-1489-4f66-ad23-ce07ceab8d3d,Paracelse médecin de Bâle,1527-01-01,"En 1527, le médecin et alchimiste suisse Paracelse est nommé médecin de la ville de Bâle. Pendant son court séjour, il révolutionne la médecine en introduisant de nouvelles pratiques et en critiquant les théories médicales traditionnelles. Il met l'accent sur l'observation clinique et l'utilisation de médicaments chimiques, contribuant ainsi à l'émergence de la médecine moderne.",INSUFFICIENT_EVIDENCE,preuve_insuffisante,REVIEW,UPDATE_DATE,Paracelse nommé médecin de Bâle,1527-01-01,0.7,B,La description mentionne 1527 comme année de nomination. Le titre est légèrement amélioré pour plus de clarté.,Conserver la date de 1527 et le titre reformulé. Vérifier si des sources plus précises peuvent confirmer le jour et le mois de la nomination.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
e179c59e-93b1-4fae-92ca-dc33cdc96df1,Ouverture du Queen's College de Londres,1848-01-01,"1848 : Queen's College ouvre à Londres ! Première institution britannique à offrir une éducation supérieure aux femmes, un pas audacieux vers l'égalité.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_DATE,Ouverture du Queen's College de Londres,1848-05-01,0.7,B,"La date d'ouverture du Queen's College de Londres est le 1er mai 1848, selon plusieurs sources. La description est cohérente avec cet événement.",Mettre à jour la date au 1er mai 1848.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
db3d5319-8662-47fe-a6e4-1aa408340ca4,Première mention des Wisigoths,0257-01-01,"257 : Les Wisigoths font irruption dans l'histoire ! Leur mention marque le début d'une épopée qui bouleversera l'Empire Romain, annonçant l'aube d'un nouveau monde. Des guerriers barbares aux portes de la civilisation.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,KEEP_ACCEPTABLE,Première mention des Wisigoths,0257-01-01,0.5,C,"La fiche est acceptable en l'état, mais manque de sources pour confirmer la date exacte. La description correspond au titre et à la date.",Rechercher et ajouter des sources fiables pour confirmer la date de la première mention des Wisigoths.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
dc88dca7-3301-4d56-8087-d4d6e65265aa,Naissance traditionnelle de Charlemagne,0742-04-02,"Date retenue par la tradition pour la naissance du fils de Pépin le Bref, futur empereur d Occident et figure centrale de la renaissance carolingienne.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,Naissance de Charlemagne,,0.8,B,"Le titre actuel est imprécis. Le titre ""Naissance de Charlemagne"" est plus approprié et correspond à l'événement. La date reste incertaine.",Conserver la fiche avec le titre mis à jour. La date de naissance reste à confirmer avec des sources plus fiables.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
30398aaa-76be-4609-aa5c-bae80154e32e,Réformes fiscales et agricoles de Dioclétien en Gaule,0292-01-01,"Sous le règne de Dioclétien, des réformes fiscales et agricoles majeures sont entreprises en Gaule romaine en 292. Ces réformes visaient à stabiliser l'économie et à augmenter les revenus de l'Empire. Elles comprenaient une nouvelle évaluation des terres, une standardisation des impôts fonciers et des mesures pour encourager la production agricole et lutter contre la désertification.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,,,0,C,La date de 292 pour les réformes fiscales et agricoles de Dioclétien en Gaule n'est pas confirmée par les sources disponibles. Il est nécessaire de trouver une source fiable qui confirme cette date.,Rechercher des sources supplémentaires confirmant la date de 292 pour les réformes fiscales et agricoles de Dioclétien en Gaule.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
737858c2-77d6-4d43-9163-3eb8fa81a2ec,Création championnat foot féminin en France,2001-01-01,"En 2001, la France crée son premier championnat professionnel de football féminin, une étape cruciale pour la reconnaissance et le développement du sport. Cette ligue a permis d'améliorer les conditions des joueuses et d'accroître la visibilité du football féminin.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,,,0.1,C,The previous audit couldn't confirm the exact year. The provided sources do not confirm the creation year of the top-tier women's league. The sources provided relate to the second division and an older championship. Further research is needed to confirm the date of the creation of the first division.,Further research is needed to find a reliable source that confirms the exact year of the creation of the top-tier women's football championship in France.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
053a24b3-9736-4b04-b838-ceb5d6824585,Construction du château de Guimarães,0950-01-01,La construction du château de Guimarães en 950 marque un jalon essentiel dans la formation du Portugal. Cette forteresse défensive joua un rôle clé dans la protection du comté de Portugal face aux invasions et consolida son identité naissante.,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,REVIEW,,,0,C,La date de construction du château est incertaine. Wikipédia ne donne pas de date précise.,Rechercher des sources plus précises sur la date de construction du château de Guimarães.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
e29606d4-1c1b-4b37-972d-312f2d1e7218,Fondation de la ville de New Amsterdam,1625-01-01,"En 1625, la Compagnie néerlandaise des Indes occidentales fonde la ville de New Amsterdam sur l'île de Manhattan, en Amérique du Nord. Cette colonie devient un important centre commercial et administratif de la Nouvelle-Néerlande, attirant des immigrants de diverses origines. En 1664, la ville est conquise par les Anglais et rebaptisée New York en l'honneur du duc d'York.",INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,REVIEW,UPDATE_BOTH,Fondation de New Amsterdam,1625-05-01,0.8,B,"Le titre est amélioré en supprimant 'ville de'. La date est mise à jour au 1er mai 1625, date communément admise pour la fondation de New Amsterdam, bien que certaines sources indiquent mai sans jour précis. La description reste cohérente.",Vérifier si une source plus précise peut confirmer le jour exact de la fondation.,,REVIEW,Cas conservé en revue manuelle après application des règles éditoriales renforcées.
