id,current_title,current_date,decision,final_decision,proposed_title,proposed_date_iso,review_required,evidence_level,confidence,status,result_bucket,reasoning_short,recommendation
053a24b3-9736-4b04-b838-ceb5d6824585,Construction du château de Guimarães,0950-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date de construction du château est incertaine. Wikipédia ne donne pas de date précise.,Rechercher des sources plus précises sur la date de construction du château de Guimarães.
bfe41a84-6748-4750-84f7-9645835d7f85,Averroès termine son commentaire sur Aristote,1169-01-01,KEEP_ACCEPTABLE,REVIEW,Achèvement du commentaire d'Averroès sur Aristote,1169-01-01,true,C,0.6,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,"Le titre est reformulé pour être plus neutre et sans date. La date est conservée car elle est présente dans la description, mais le niveau de preuve reste faible sans source externe.",Rechercher des sources externes pour confirmer la date de l'achèvement du commentaire d'Averroès sur Aristote.
a89e6213-dbf5-4b7e-9c54-ce0966783af3,Première culture commerciale de caoutchouc,1876-01-01,REVIEW,REVIEW,,,true,C,0.5,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,La date de 1876 pour la première culture commerciale d'hévéa en Asie du Sud-Est n'est pas confirmée par la source actuelle. Il est nécessaire de trouver une source fiable qui confirme cette date pour valider l'événement.,Rechercher des sources supplémentaires confirmant la date de 1876 pour la première culture commerciale de caoutchouc en Asie du Sud-Est. Vérifier si d'autres sources mentionnent une date différente ou un lieu différent pour cet événement.
e29606d4-1c1b-4b37-972d-312f2d1e7218,Fondation de la ville de New Amsterdam,1625-01-01,UPDATE_BOTH,REVIEW,Fondation de New Amsterdam,1625-05-01,true,B,0.8,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"Le titre est amélioré en supprimant 'ville de'. La date est mise à jour au 1er mai 1625, date communément admise pour la fondation de New Amsterdam, bien que certaines sources indiquent mai sans jour précis. La description reste cohérente.",Vérifier si une source plus précise peut confirmer le jour exact de la fondation.
15559b66-6373-4a09-b6b3-6e4a62f287b8,Synode de Hereford,1015-01-01,REVIEW,REVIEW,,,true,C,0.6,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"L'événement semble réel et le titre est correct. Cependant, l'absence de sources rend la date incertaine. On conserve en l'état, mais avec un niveau de confiance faible.",Ajouter des sources pour confirmer la date du synode de Hereford.
cf4482cc-06ab-4def-8bd7-4e411346b40a,Diogo Dias découvre l'île de Madagascar,1500-01-01,KEEP_ACCEPTABLE,REVIEW,,,true,B,0.6,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"La description correspond à l'événement rapporté. Bien que la date exacte soit difficile à confirmer, l'événement est bien documenté.","Conserver l'événement tel quel, en reconnaissant l'incertitude sur la date exacte. Ajouter des sources secondaires fiables si possible."
8be4fee5-a046-4cb3-b6af-4b541ad421f3,Invention du thermomètre médical portable par Allbutt,1867-09-14,UPDATE_TITLE,REVIEW,Invention du thermomètre médical portable,1867-09-14,true,B,0.9,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,Le titre actuel est trop spécifique en mentionnant Allbutt. Le titre proposé est plus général et correspond à l'événement principal. La date est conservée car elle est mentionnée dans la description.,"Vérifier si le thermomètre médical portable existait avant Allbutt. Si oui, il faudrait reformuler."
f74c64c9-6f98-4f24-8dcc-bff2787e6509,Deuxième Guerre Dacique de Trajan,0106-01-01,UPDATE_TITLE,REVIEW,Guerres daciques,,true,A,0.9,INSUFFICIENT_EVIDENCE,absence_de_singularite,"The event describes two wars, not a single event. The proposed title 'Guerres daciques' is more accurate and standard.",Update the title to 'Guerres daciques' to reflect the fact that it was a series of wars. The description remains consistent with this change.
49b47d1f-2c30-469a-b0a7-a70f66627474,Fin de la Guerre des Deux-Roses,1485-10-01,UPDATE_BOTH,REVIEW,Guerre des Deux-Roses,1485-08-22,true,A,0.9,INSUFFICIENT_EVIDENCE,absence_de_singularite,"La date actuelle est incorrecte. La bataille de Bosworth, qui marque la fin de la guerre, a eu lieu le 22 août 1485. Le titre doit être ""Guerre des Deux-Roses"" car il s'agit d'une guerre civile discontinue. La description est cohérente avec ces modifications.","Mettre à jour la date au 22 août 1485 et le titre à ""Guerre des Deux-Roses""."
0f07b58d-ccf5-41bd-99cc-82b6e3f62927,Lancement de l'Observatoire de Paris,1667-06-21,UPDATE_BOTH,UPDATE_BOTH,Inauguration de l'Observatoire de Paris,1671-09-05,true,A,1,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La description indique clairement que l'inauguration a eu lieu le 5 septembre 1671. Le titre est mis à jour pour refléter l'événement décrit.,Mettre à jour le titre et la date pour correspondre à l'inauguration de l'Observatoire de Paris.
bad1912a-6727-4643-98c3-f4f8dc1c3473,Pasteur réfute la génération spontanée,1859-01-01,UPDATE_DATE,REVIEW,,1859-04-07,true,B,0.8,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"La date du 7 avril 1859 correspond à la présentation des expériences de Pasteur à l'Académie des sciences, un événement clé dans la réfutation de la génération spontanée. La description est cohérente avec cet événement.",Mettre à jour la date avec la date précise de la présentation à l'Académie des sciences.
dc4c26c2-e391-43d2-9f7e-faf91f154111,Début de la construction de l'Ideal-X,1955-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,L'audit précédent a conclu à un manque de sources fiables confirmant la date. La source fournie est hors sujet. Il faut trouver une source fiable pour valider la date de début de construction. La date de 1955-01-01 n'est pas confirmée.,Rechercher des sources fiables confirmant la date de début de construction de l'Ideal-X.
4c5098f3-88ec-48a7-9d08-cb21f276cd92,Inauguration de la ligne de chemin de fer Paris-Rouen,1843-06-22,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,,,false,B,0.7,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"La date et le titre correspondent à la description. Bien qu'il n'y ait pas de sources directes dans les sources externes fournies, la description est cohérente et plausible.","Conserver l'événement tel quel, en considérant que la description fournit une preuve acceptable de la date et du titre."
39260fe6-f97c-4721-8d39-60dd9e2f95fd,Création du lazaret de Marseille,1485-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,,,true,B,0.7,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,"L'événement semble correct et cohérent. Le titre est clair et la description correspond à la date indiquée. Cependant, une source plus précise confirmant la date exacte de la création serait préférable.","Conserver l'événement tel quel, mais continuer à chercher des sources plus précises sur la date exacte de la création du lazaret de Marseille."
f3f761ad-6917-4f20-a72b-04271a165a87,Invention de la presse à caractères mobiles en métal,1450-01-01,KEEP_ACCEPTABLE,REVIEW,,,true,C,0.6,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"While the description mentions Gutenberg's work around 1450, pinpointing the exact year of the invention remains challenging based on the provided source. The title is acceptable and unambiguous.","Further research could solidify the exact date, but the current information is acceptable."
a0d174bb-db92-4892-a29f-95848fe9b8fa,Porphyre publie « Contre les chrétiens »,0270-01-01,KEEP_ACCEPTABLE,REVIEW,,,true,C,0.6,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"La date exacte de publication de ""Contre les chrétiens"" est incertaine, mais la description indique ""vers 270"". L'information est acceptable en l'état.","Conserver l'événement avec la date actuelle, en notant l'incertitude dans la description."
4d5c691c-972d-415d-b66e-0640d43ab3d5,Couronnement de Marie de Médicis,1610-01-01,UPDATE_DATE,UPDATE_DATE,,1610-05-13,false,A,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,Plusieurs sources concordantes indiquent que le couronnement a eu lieu le 13 mai 1610 à Saint-Denis. L'article Wikipedia sur Marie de Médicis confirme l'année du couronnement.,Mettre à jour la date au 13 mai 1610.
bef2de3a-7e94-483e-a33d-ed148b7aa320,Mariage de César Borgia avec Charlotte d'Albret,1501-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date du mariage n'est pas confirmée. Les sources disponibles ne permettent pas de valider l'année exacte.,Rechercher des sources primaires ou des ouvrages de référence sur la famille Borgia ou la noblesse française de l'époque pour confirmer la date du mariage.
66bad4cd-00a2-41e5-b907-7e8f1ad81fb4,Deuxième conférence de La Haye,1930-01-01,UPDATE_DATE,REVIEW,,1930-01-03,true,B,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La description mentionne 1930 et des sources confirment que la conférence a débuté le 3 janvier 1930.,Mettre à jour la date au 3 janvier 1930.
f1f6a180-5bd0-4c28-abb1-4e6ac89d80f8,Les navires arabes dominent l'océan Indien,0900-01-01,KEEP_ACCEPTABLE,DELETE,,,true,B,0.9,INSUFFICIENT_EVIDENCE,absence_de_singularite,"L'audit précédent a proposé un titre plus approprié, mais le titre actuel reste acceptable car il décrit un fait historique marquant. La description est cohérente avec le titre et la date.","Conserver la fiche telle quelle, bien que le titre proposé dans l'audit précédent soit une amélioration possible."
5ad5dcaa-e6a0-4e4e-962c-f8a83a78a6c2,Invention de l'isolateur de conduit à canard,1935-01-01,KEEP_ACCEPTABLE,REVIEW,,,true,C,0.6,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,"L'information semble correcte d'après la description, mais manque de sources externes pour confirmer la date de l'invention. Le titre est acceptable.",Ajouter des sources externes pour confirmer la date de l'invention.
5ea0142e-0a37-46ca-a9cf-fa522b56ade1,Affaire Elf : révélations judiciaires,1997-01-01,UPDATE_BOTH,REVIEW,Affaire Elf,1994-01-01,true,B,0.9,INSUFFICIENT_EVIDENCE,absence_de_singularite,"The affair started in 1994, although major revelations occurred later. The title is shortened to the most common name. The description remains consistent with the updated date.",Update the date to the start of the affair (1994) and simplify the title to 'Affaire Elf'.
8ddd5937-de6f-42fe-870e-a365ce593a25,Création du premier rein artificiel implantable,2018-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,L'audit précédent a soulevé des doutes quant à la nature exacte de l'événement (rein artificiel implantable vs. dialyse) et à sa date. Aucune nouvelle source n'a été fournie pour clarifier ces points.,"Rechercher des sources fiables (articles scientifiques, publications médicales) qui confirment la date de la première implantation d'un rein artificiel. Vérifier si le dispositif décrit correspond à la définition d'un organe artificiel imp…"
fc051d4b-6b2e-44cc-9b2a-1574f6aaa094,Expansion de Teotihuacan,0500-01-01,DELETE,REVIEW,,,true,B,0.9,INSUFFICIENT_EVIDENCE,absence_de_singularite,"L'événement décrit une période d'expansion, ce qui n'est pas un événement singulier. La date est approximative. Pas de sources externes.",Supprimer car il s'agit d'une période et non d'un événement ponctuel.
9b6fefef-6095-49de-8b21-9a4792f23c77,Début de la construction du Panthéon,0118-01-01,UPDATE_DATE,REVIEW,Construction du Panthéon de Rome,0113-01-01,true,B,0.8,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date de 118 est incorrecte. La construction a commencé vers 113-125 ap. J.-C. Le titre est amélioré pour préciser qu'il s'agit du Panthéon de Rome.,Vérifier si une date plus précise peut être trouvée pour le début de la construction.
d584e6c1-ffe3-4195-a9c7-8b40dbf756a9,Insurrection du Rif : envoi de troupes françaises au Maroc,1925-01-01,UPDATE_TITLE,REVIEW,Guerre du Rif,,true,A,0.9,INSUFFICIENT_EVIDENCE,absence_de_singularite,Le titre actuel est trop spécifique. L'événement est connu sous le nom de Guerre du Rif. La description est cohérente avec cet événement plus large.,Mettre à jour le titre en 'Guerre du Rif' pour refléter le terme plus courant et englobant pour le conflit.
589781bf-380d-4326-ad72-fcb3055e964e,Naissance du mouvement poujadiste,1955-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,,1955-01-01,false,B,0.8,INSUFFICIENT_EVIDENCE,absence_de_singularite,"Le titre est acceptable et correspond à l'événement. La date est l'année de l'émergence du mouvement, comme indiqué dans la description. Pas de sources externes plus précises trouvées.",Conserver le titre actuel et la date actuelle (1955-01-01) car elle correspond à l'année de l'émergence du mouvement.
59a9ae68-422c-476b-a203-c8612295e0ae,Publication du Rapport sur le Développement Humain par l'ONU,1999-01-01,UPDATE_BOTH,REVIEW,Publication du premier Rapport sur le développement humain,1990-05-01,true,B,0.9,INSUFFICIENT_EVIDENCE,absence_de_singularite,"Le titre actuel est ambigu car le rapport est publié annuellement. La description fait référence au premier rapport. Selon Wikipédia et d'autres sources, le premier rapport a été publié en 1990. La date exacte de mai est une approximation raisonnable.",Conserver la date approximative de mai 1990 pour la publication du premier rapport.
1e2a5557-a04d-4e30-982c-be4fbba5aedf,Mise en service du réacteur nucléaire français,1948-01-01,UPDATE_BOTH,REVIEW,Mise en service de ZOÉ,1948-12-15,true,B,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,Plusieurs sources secondaires concordantes indiquent le 15 décembre 1948 comme date de mise en service de ZOÉ. Le titre est simplifié pour plus de concision.,Vérifier avec des sources primaires la date exacte de mise en service de ZOÉ.
c81b2b9b-73bf-45f2-a0e5-dfecd1018322,Publication du premier livre imprimé sur les échecs,1497-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,preuve_insuffisante,L'audit précédent a conclu à un manque de preuves pour valider la date de publication. Aucune nouvelle source n'a été fournie pour confirmer la date de 1497. Il faut une source fiable pour valider la date.,Fournir une source fiable qui confirme la date de publication du livre d'échecs de Lucena.
34585c1e-e66d-47c0-be02-ad4f1c779dc2,Acquisition de l'Alsace par la France,1681-01-01,UPDATE_DATE,REVIEW,,1681-09-30,true,B,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"La date du 30 septembre 1681 correspond à la prise de Strasbourg, événement majeur dans l'acquisition de l'Alsace par la France. La description est cohérente avec cet événement.",Mettre à jour la date pour refléter la prise de Strasbourg le 30 septembre 1681.
d330fc2e-1e7e-4468-b352-b1623d260203,Développement du vélo de sécurité,1885-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,absence_de_singularite,Le titre actuel suggère un processus et non un événement unique. La date est isolée et sans contexte clair. Il faut des sources plus précises pour identifier un événement spécifique ou reformuler le titre.,Rechercher des sources plus spécifiques sur l'invention ou la commercialisation du vélo de sécurité pour identifier une date précise ou reformuler le titre pour qu'il reflète une période ou un aspect plus général. Vérifier si un inventeur …
40cc94d3-3ab1-409a-b607-4beeabba2232,Anesthésie au protoxyde d'azote (Wells),1844-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date de 1844 pour la première anesthésie au protoxyde d'azote par Horace Wells nécessite une vérification plus approfondie. Aucune source fiable n'a été trouvée pour confirmer cette date précise.,"Rechercher des sources supplémentaires (articles scientifiques, biographies de Horace Wells, publications médicales de l'époque) pour confirmer la date exacte de la première anesthésie au protoxyde d'azote par Horace Wells."
7c8f5ff6-2497-4814-a46f-a398af448415,Traité de Londres - Alliance entre Louis XI et Édouard IV,1474-01-01,UPDATE_TITLE,REVIEW,Traité de Londres (1474),1474-01-01,true,B,0.7,INSUFFICIENT_EVIDENCE,preuve_insuffisante,"Le titre actuel est acceptable, mais il serait préférable d'ajouter l'année entre parenthèses pour le différencier des autres traités de Londres. La description correspond à la date. Wikipedia mentionne l'existence de ce traité.",Conserver l'événement avec le titre légèrement modifié pour plus de clarté. Rechercher des sources plus solides pour confirmer la date et les détails du traité.
bd59d241-d6cd-4036-97c9-52f489005b50,Traité de Vienne et reconnaissance de la Pragmatique Sanction,1731-01-01,UPDATE_BOTH,REVIEW,Traité de Vienne (1731),1731-03-16,true,B,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,Le titre actuel est trop long et inclut un événement distinct (reconnaissance de la Pragmatique Sanction). Le Traité de Vienne de 1731 a été signé le 16 mars. La description est cohérente avec le traité de Vienne de 1731. Ajout de l'année au titre pour disambiguisation.,Mettre à jour le titre et la date avec les informations les plus précises disponibles. Conserver l'année dans le titre pour éviter la confusion avec d'autres traités de Vienne.
f01d1b1f-0265-4892-828a-e983895fe3b0,Recréation de la compagnie des Mousquetaires,1657-01-01,REVIEW,REVIEW,Recréation de la compagnie des Mousquetaires du Roi,1660-01-01,true,C,0.6,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"L'audit précédent propose 1660 comme date de recréation, mais les sources actuelles ne confirment pas cette date avec certitude. La date de 1657 est également incertaine. Il faut des sources plus solides pour valider la date de recréation.",Rechercher des sources primaires ou des ouvrages historiques faisant référence à la date exacte de la recréation de la compagnie des Mousquetaires du Roi. Vérifier si 1660 est bien la date la plus communément admise par les historiens.
bdbf4ddb-5dd6-443d-a546-46f0624e99f4,Ouverture du premier hôpital militaire byzantin,0325-01-01,DELETE,REVIEW,,,true,C,0.1,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,L'information est non sourcée et contredite par les sources disponibles sur la médecine byzantine.,Supprimer l'événement car la date et l'existence même de l'événement sont incertaines.
e893799b-0d58-4868-a278-2f6999405d5b,Invention du rouet à pédale en Europe,1530-01-01,UPDATE_TITLE,REVIEW,Invention du rouet à pédale,1530-01-01,true,C,0.7,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,Le titre actuel est acceptable mais peut être simplifié. La date est cohérente avec la description. L'absence de sources fiables maintient un niveau de preuve faible.,Mettre à jour le titre pour plus de concision. Une recherche de sources est nécessaire pour confirmer la date et l'étendue géographique de l'invention.
3f9a2222-6f29-4fe2-b290-ef922389f2c4,Arrestation de Bhagat Singh,1929-01-01,UPDATE_DATE,UPDATE_DATE,,1929-04-08,false,A,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,Bhagat Singh a été arrêté le 8 avril 1929 après avoir lancé des tracts et des bombes à l'Assemblée législative centrale à Delhi. La description correspond à cet événement.,Mettre à jour la date au 8 avril 1929.
a9b481b6-549d-469a-a879-a5b02030dad6,Origène écrit « Des Principes »,0225-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,,,false,B,0.7,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La description indique clairement que l'ouvrage a été rédigé vers 225. Le titre actuel est acceptable et correspond à l'événement décrit.,"Conserver l'événement tel quel, car il est suffisamment précis et bien décrit."
d7c6f07f-8934-44d7-9365-751a02494498,Marguerite Ire unit le Danemark et la Norvège,1387-01-01,UPDATE_DATE,REVIEW,Régence de Marguerite Ire sur le Danemark et la Norvège,1387-05-03,true,B,0.7,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"Bien que Marguerite ait régné à partir de 1387, la date du 3 mai est celle où elle a été officiellement reconnue comme régente. Le titre est modifié pour refléter plus précisément la nature de son rôle.",Vérifier si la date du 3 mai 1387 est la date la plus pertinente pour marquer le début de sa régence effective.
43035c17-f455-482c-8f86-8af744892982,Raleigh fonde la colonie de Roanoke,1585-01-01,UPDATE_DATE,UPDATE_DATE,Fondation de la colonie de Roanoke,1584-01-01,false,A,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,Wikidata et Wikipédia FR indiquent 1584 comme date de fondation. La description est compatible avec cette date. Le titre est rendu plus générique.,Mettre à jour la date avec 1584-01-01 et simplifier le titre.
917521df-9a0d-475a-9638-68b7db89e46a,Fondation de Lübeck et essor de la Hanse,1159-01-01,KEEP_ACCEPTABLE,REVIEW,,,true,C,0.6,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,"Le titre ""Fondation de Lübeck et essor de la Hanse"" est acceptable car il décrit un événement clé. Cependant, la date de 1159 reste à confirmer avec des sources plus solides.","Rechercher des sources plus solides confirmant la date de fondation de Lübeck en 1159. Vérifier si ""refondation"" est le terme approprié."
a6d2c226-11bd-4de1-a5a5-74177d898930,Fondation de l'Académie platonicienne,1462-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,Académie platonicienne de Florence,1462-01-01,false,C,0.7,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"Le titre est clair et la description correspond. La date de fondation est communément admise comme 1462, bien qu'une confirmation plus robuste serait idéale. Le titre a été simplifié pour correspondre à l'appellation la plus courante.","Conserver l'événement avec le titre et la date actuels, mais continuer à chercher des sources plus solides pour confirmer la date de fondation."
8353595c-8597-47a1-a2ea-38c97a53d4f3,Occupation de la Bretagne par les Vikings,0912-01-01,UPDATE_BOTH,UPDATE_BOTH,Traité de Saint-Clair-sur-Epte,0911-01-01,true,A,0.9,INSUFFICIENT_EVIDENCE,absence_de_singularite,"La description correspond au traité de Saint-Clair-sur-Epte, signé en 911. Le titre actuel est trop vague et la date incorrecte. Le traité officialise la présence normande en Bretagne.","Mettre à jour le titre avec ""Traité de Saint-Clair-sur-Epte"" et la date avec 0911-01-01. La description est cohérente avec cet événement."
face7f2a-bd34-4bbc-ba58-5c7ad52017aa,Ouverture de l'hôpital de la Maternité de Madeleine Brès,1868-01-01,REVIEW,REVIEW,,,true,C,0.1,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,L'audit précédent n'a pas trouvé de source fiable pour confirmer la date et l'existence de l'hôpital fondé par Madeleine Brès. La source actuelle pointe vers un autre hôpital. Nécessite une vérification approfondie.,"Rechercher des sources primaires ou secondaires fiables (archives hospitalières, biographies de Madeleine Brès, articles de presse de l'époque) pour confirmer l'existence de l'hôpital de la Maternité de Madeleine Brès et sa date d'ouvertur…"
10b592b8-3a67-4402-9d5d-4ec3dd7af2e0,Clôture du concile Vatican II,1965-01-01,UPDATE_DATE,UPDATE_DATE,Clôture du concile Vatican II,1965-12-08,false,A,0.9,INSUFFICIENT_EVIDENCE,absence_de_singularite,"La date de clôture du Concile Vatican II est le 8 décembre 1965, et non le 1er janvier 1965. La description est cohérente avec cet événement. Plusieurs sources confirment cette date.",Mettre à jour la date de clôture du Concile Vatican II au 8 décembre 1965.
0543e7a5-bea7-4cb0-afbd-6eeff3c7f1c5,Henri Fabre fait voler le premier hydravion,1910-01-01,UPDATE_DATE,REVIEW,Premier vol de l'hydravion d'Henri Fabre,1910-03-28,true,B,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La description mentionne mars 1910. Plusieurs sources secondaires indiquent le 28 mars 1910 comme date du premier vol. Le titre est légèrement modifié pour plus de précision.,Vérifier avec des sources primaires la date exacte du premier vol.
0849c842-6626-4574-a547-24b5e93f86aa,Turgot nommé Contrôleur général des finances,1774-01-01,UPDATE_DATE,REVIEW,Nomination de Turgot comme contrôleur général des finances,1774-08-24,true,B,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date du 24 août 1774 est la date de nomination de Turgot. Le titre est reformulé pour être plus précis.,Vérifier avec des sources secondaires la date exacte de la nomination.
ad7b668b-c80d-4222-9232-3a7b9744312d,Ouverture d'un centre de retraitement nucléaire,1952-01-01,UPDATE_DATE,REVIEW,,1952-02-15,true,B,0.7,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,Plusieurs sources (dont le site de l'AIEA) indiquent que le centre de Windscale a commencé à fonctionner en février 1952. La date exacte du 15 février est mentionnée dans un rapport de l'AIEA. La description reste cohérente.,Mettre à jour la date avec la date la plus précise disponible (15 février 1952).
2d405257-6f01-4c1b-a0d6-21c16c94171e,Prise de Tours par les Normands,0903-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,preuve_insuffisante,Les sources actuelles ne confirment pas la date de 903 pour le raid Normand sur Tours. Les sources disponibles concernent une bande dessinée.,"Rechercher des sources historiques fiables (articles scientifiques, ouvrages d'histoire) qui confirment la date du raid Normand sur Tours. Vérifier si d'autres sources mentionnent des raids normands à Tours à cette époque."
8feb99a5-08c4-4e9f-96fc-3f0cbf1d8f4c,Discours de Chirac à l'ONU sur le changement climatique,1987-01-01,REVIEW,REVIEW,,,true,C,0.5,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"La date de 1987 est plausible d'après la description, mais aucune source ne confirme la date exacte du discours.",Rechercher des sources primaires ou des articles de presse de l'époque qui mentionnent explicitement le discours de Jacques Chirac à l'ONU sur le changement climatique et sa date précise. Consulter les archives de l'ONU pourrait être utile.
0d65d9d5-acb9-4b4d-a37a-92bbb5b95621,Création de l'UEFA,1954-01-01,UPDATE_DATE,UPDATE_DATE,,1954-06-15,false,A,0.9,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,L'UEFA a été fondée le 15 juin 1954 à Bâle. La description est cohérente avec cette date.,Mettre à jour la date avec la date précise de fondation (15 juin 1954).
4c9f58df-04ed-40bf-ab23-b7f8d37f399a,Chrétien de Troyes écrit Lancelot,1177-01-01,UPDATE_TITLE,REVIEW,Lancelot ou le Chevalier de la charrette,,true,B,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,Le titre actuel est incomplet. Le titre complet du roman est 'Lancelot ou le Chevalier de la charrette'. La date de publication est inconnue.,Mettre à jour le titre pour correspondre au titre complet du roman. La date de publication est inconnue et ne peut être précisée.
8c8ae177-ba06-41da-8278-d41399018c9d,Agrandissement de la mosquée de Kilwa Kisiwani,1330-01-01,UPDATE_DATE,REVIEW,Agrandissement de la mosquée de Kilwa Kisiwani,1324-01-01,true,B,0.7,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"La description indique un agrandissement significatif vers 1324. Utiliser cette date comme proposition semble raisonnable, bien qu'une source plus précise serait idéale.","Continuer la recherche de sources pour confirmer la date exacte. Si aucune source plus précise n'est trouvée, conserver 1324 comme date approximative."
9b409745-e941-4719-b45c-84d1d4e826ea,Fondation de l'abbaye de Lessay,1056-01-01,KEEP_ACCEPTABLE,REVIEW,Fondation de l'abbaye de Lessay,1056-01-01,true,C,0.6,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"La description indique une estimation de la fondation vers 1056. Bien que ce ne soit pas une date précise, elle est mentionnée dans la description. On conserve donc avec un niveau de confiance faible.","Conserver la fiche avec la date approximative de 1056, en attendant de trouver une source plus précise."
1baa1b9e-df34-4b8b-b538-352288ca66f7,Lancement du satellite TDF 2,1990-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,"La date de lancement du satellite TDF 2 n'est pas confirmée. La description mentionne 1990, mais aucune source fiable ne confirme cette date. L'article Wikipédia sur Symphonie mentionne la coopération franco-allemande, mais pas le lancement de TDF 2.","Rechercher des sources fiables (articles de presse spécialisés, archives de TDF ou de la Deutsche Bundespost) pour confirmer la date de lancement du satellite TDF 2. Vérifier si d'autres satellites TDF ont été lancés et s'assurer de la dat…"
24572deb-89ed-4a02-9e60-6ce065bb6665,"Révélation publique sur les risques de l'amiante, suivie de poursuites judiciaires",1995-01-01,REVIEW,REVIEW,,,true,C,0.2,INSUFFICIENT_EVIDENCE,absence_de_singularite,"L'événement décrit est trop vague. Il s'agit d'une prise de conscience progressive des risques de l'amiante, et non d'un événement unique et daté. La description mentionne la fondation de l'ANDEVA en 1996 et les alertes d'Henri Pézerat dès les années 1970, ce qui indique une période plus qu'un événement précis.","Rechercher un événement spécifique et daté lié à la révélation des risques de l'amiante. Si aucun événement précis ne peut être identifié, envisager la suppression de la fiche."
d11b8523-2155-42b1-a6db-53c28f522be3,Voyage officiel de De Gaulle en URSS,1966-01-01,UPDATE_DATE,REVIEW,,1966-06-20,true,B,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,L'audit précédent a identifié des sources indiquant que le voyage a débuté le 20 juin 1966. La description correspond bien à cet événement.,Mettre à jour la date de l'événement au 20 juin 1966.
03b4cb7e-92c9-4fee-99db-d609f29824f1,Ouverture de l’École normale supérieure de jeunes filles,1880-01-01,UPDATE_DATE,UPDATE_DATE,École normale supérieure de jeunes filles,1880-01-01,false,A,1,INSUFFICIENT_EVIDENCE,preuve_insuffisante,"La description mentionne clairement la fondation en 1880. Wikidata pointe vers une autre école (ENS Fontenay-Saint-Cloud) avec un identifiant commun, ce qui est une erreur de Wikidata. La date de 1880 est donc correcte.",Corriger la date en 1880-01-01 et ignorer l'information erronée de Wikidata.
