id,titre,date_in_db,date_candidate,precision,status,result_bucket,confidence,needs_human_review,recommendation,matched_article_fr,matched_article_en,wikidata_id
9f7138c7-4003-4b29-bd85-9ad93d809ada,Mort de Dagobert Ier,0639-01-01,0639-01-01,year,CONFIRMED,confirme,1,false,No change needed.,https://fr.wikipedia.org/wiki/Dagobert_Ier,,Q109860
6d7f956c-dc61-49f5-b778-736a0419f0c5,Prise de la capitale lombarde Pavie par les Francs,0774-01-01,0774-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.8,false,Aucune modification nécessaire.,Pavie,,Q6259
f301da10-27c1-4302-bf9c-fd5af09bcc55,Jeux olympiques de Stockholm,1912-01-01,1912-01-01,year,CONFIRMED,confirme,1,false,Confirmer la date de 1912.,Jeux olympiques de 1912,,Q8118
8e36fbeb-eb3a-457b-bd70-c1e1bf3f2cdb,Séisme de Lisbonne,1755-01-01,1755-01-01,year,CONFIRMED,confirme,1,false,Aucune modification nécessaire.,Séisme de 1755 à Lisbonne,,Q191055
22c07a0d-e24e-4f37-adc2-57696892fea4,Pillage du temple d'Éléusis par les Costoboces,0170-01-01,0170-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.5,false,Fournir des sources externes pour confirmer l'année du pillage.,,,
6616e827-961a-42f6-b06f-5ea122ddb1f6,Massacre des Vêpres siciliennes,1282-01-01,1282-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de 1282.,https://fr.wikipedia.org/wiki/V%C3%AApres_siciliennes,,Q207327
fcb6e441-3c49-449d-845e-d5e8a87237e4,Début du commerce d'or transsaharien accru,1080-01-01,1080-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.5,false,Ajouter des sources externes pour valider l'année 1080.,,,
b93ae66f-6fff-485e-86f6-4e11d446d749,Traité d'Asunción établissant le Mercosur,1991-01-01,1991-01-01,year,CONFIRMED,confirme,0.9,false,Aucune.,,,Q2933
de3d7537-70ae-49c3-9f8f-1f3a522fa4c1,Première de Aida de Verdi,1871-01-01,1871-01-01,year,CONFIRMED,confirme,1,false,No change needed.,wikipedia_fr_article,wikipedia_en_article,Q171277
a0d174bb-db92-4892-a29f-95848fe9b8fa,Porphyre publie « Contre les chrétiens »,0270-01-01,,,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,0,true,Rechercher des sources plus précises concernant la date de publication de l'ouvrage.,Porphyre de Tyr,,Q203445
79837b68-95a9-4145-8bab-fb7e3057a881,François Ier fonde Le Havre,1517-01-01,1517-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de fondation du Havre en 1517.,Le Havre,,Q42810
0743e219-d78d-47d1-9cf7-bf3d14f37292,Siège du château de Rochester par Jean sans Terre,1215-01-01,1215-01-01,year,LIKELY_CORRECT,probable_mais_a_confirmer,0.8,false,No change needed.,,,Q129308
e9aac833-39fc-45fc-83ea-27c54309150f,Asepsie en obstétrique,1847-01-01,,,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,0,true,Nécessite une vérification humaine avec des sources confirmant l'année exacte.,Histoire de l'obstétrique,,Q3137010
471ff6b8-836b-4bfb-81fd-4601b8a386bd,Prix Nobel de physique pour les Curie et Becquerel,1903-01-01,1903-01-01,year,LIKELY_CORRECT,probable_mais_a_confirmer,0.8,false,Confirmer la date de 1903.,https://fr.wikipedia.org/wiki/Prix_Nobel_de_physique,,Q38104
2c3442d7-da9a-4742-80a4-290ae6a1efa9,Création de l'Orto botanico di Pisa,1544-01-01,,,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,0,true,Ajouter des sources externes fiables pour confirmer l'année de création.,,,
4ac7ef35-9bd9-4bd6-8d9f-4345e9d84f70,Création de La Nuit étoilée par Van Gogh,1889-01-01,1889-01-01,year,CONFIRMED,confirme,1,false,No change needed.,https://fr.wikipedia.org/wiki/La_Nuit_%C3%A9toil%C3%A9e_(1889),,Q45585
04cc5a26-bb00-4eb0-a17f-4175916590e8,Théodora restaure le culte des icônes,0843-01-01,0843-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0,false,Ajouter des sources externes pour confirmer l'année 843.,,,
e11323aa-1541-46d8-ac63-2de4f4f5eee3,Réunification allemande,1990-01-01,1990-01-01,year,LIKELY_CORRECT,probable_mais_a_confirmer,0.7,false,Confirmer la date de 1990 comme année de la réunification allemande.,https://fr.wikipedia.org/wiki/R%C3%A9unification_allemande,,Q56039
a29d8f89-b83c-440b-b7bc-1ac2f3fe2f15,Traité de Worms (Succession d'Autriche),1743-09-07,1743-01-01,year,CONFIRMED,confirme,1,false,No change needed.,Traité de Worms (1743),,Q1995471
fa2f4237-8c2c-4682-bdfb-9c3a6f9ff374,Utilisation de l'énergie nucléaire en sous-marin,1954-01-01,1954-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.8,false,Confirmer avec des sources plus spécifiques sur l'USS Nautilus.,,,Q12739
1b9a1747-5f92-42a0-8012-7dc2829a2520,Réforme électorale en Italie,1912-01-01,1912-01-01,year,LIKELY_CORRECT,probable_mais_a_confirmer,0,false,Rechercher des sources externes qui confirment l'année exacte de la réforme électorale en Italie.,,,Q38
4d5c691c-972d-415d-b66e-0640d43ab3d5,Couronnement de Marie de Médicis,1610-01-01,,,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,0,true,Rechercher des sources mentionnant explicitement l'année du couronnement de Marie de Médicis.,Marie de Médicis,,Q182021
9ea1ee91-53e4-4eaa-ae3a-b9a4259db0c4,Fondation de la Société protectrice des animaux,1824-01-01,1845-01-01,year,POTENTIAL_DATE_ERROR,divergence_date,1,false,None,wikipedia_fr_article,wikipedia_en_article,Q47391644
878bc019-5def-44d4-83f5-80fcc9dc8677,Édit de Pistres,0864-06-27,0864-01-01,year,CONFIRMED,confirme,0.9,false,No change needed.,Édit de Pîtres,,Q1559370
be47410d-7b45-42f6-9eb2-017e834a1e16,Découverte des manuscrits de la mer Morte,1947-01-01,1947-01-01,year,CONFIRMED,confirme,0.9,false,No change needed.,Manuscrits de la mer Morte,,Q145780
ca6e2437-256a-461c-88cf-5fadb8553ed4,Adoption de la CCNUCC,1992-01-01,1992-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0,false,Fournir des sources externes pour confirmer l'année de l'adoption de la CCNUCC.,,,
20958907-efa5-4bfb-9989-3faef8283142,Bataille des Ardennes,1944-01-01,1944-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de 1944.,wikipedia_fr_article,,Q151018
af8b84cc-7467-41fd-adb4-5fbc6ab9eaf6,Édit de Châteaubriant,1551-01-01,1551-01-01,year,CONFIRMED,confirme,1,false,Aucune modification nécessaire.,Édit de Châteaubriant,,Q5338008
9dbcda6b-867f-4ce5-8a92-741c6d7fd42a,Début de la construction de Sainte-Sophie,0532-01-01,0532-01-01,year,LIKELY_CORRECT,probable_mais_a_confirmer,0.8,false,Confirmer la date de 532 comme début de la construction.,https://fr.wikipedia.org/wiki/Sainte-Sophie_(Constantinople),,Q12506
091f9254-a229-4723-9c50-b3ec8c48dea3,Consécration de la cathédrale de Santiago de Compostela,1211-01-01,,,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,0,true,Fournir des sources externes fiables pour confirmer l'année de la consécration.,,,
08c354ec-71ea-4a58-81cc-6b4fc413168b,Apartheid en Afrique du Sud,1948-01-01,,,INSUFFICIENT_EVIDENCE,absence_de_singularite,0,true,Reject due to the event describing a period and lack of supporting evidence for a specific year.,,,Q3346991
bef2de3a-7e94-483e-a33d-ed148b7aa320,Mariage de César Borgia avec Charlotte d'Albret,1501-01-01,,,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,0,true,Rechercher des sources mentionnant explicitement l'année du mariage.,,,Q187998
f734dfcb-85c1-4e65-8414-323a44bffee1,Traité de Carlowitz,1699-01-01,1699-01-01,year,LIKELY_CORRECT,probable_mais_a_confirmer,0,false,Ajouter une source externe fiable mentionnant l'année du Traité de Carlowitz.,,,Q86590
c30a7d0e-7619-4b4e-8f8f-64b89be43f4b,Fondation de la Compagnie de la Baie d'Hudson,1670-01-01,1670-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de 1670 comme année de fondation.,Compagnie de la Baie d'Hudson,,Q76039
adcb37fc-40d7-4605-8192-7a182dbcb074,Guerre du Liban,1975-04-13,1975-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de début de la guerre du Liban comme étant 1975.,https://fr.wikipedia.org/wiki/Guerre_du_Liban,,Q208484
7d22171a-1e12-426e-8a01-fafa4fd90cca,Bataille de Vouillé (Clovis),0507-07-01,0507-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de 507 pour la bataille de Vouillé.,wikipedia_fr_article,wikipedia_en_article,Q851504
66bad4cd-00a2-41e5-b907-7e8f1ad81fb4,Deuxième conférence de La Haye,1930-01-01,,,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,0,true,Rechercher des sources externes fiables qui mentionnent explicitement l'année de la deuxième conférence de La Haye.,,,Q36600
c0a6f3c2-d27a-45f0-9081-5f0f3dd8ad66,Collision de trains dans la gare souterraine de la gare de Lyon à Paris,1988-01-01,1988-01-01,year,CONFIRMED,confirme,1,false,Aucune modification nécessaire.,Accident ferroviaire de la gare de Lyon,,Q1311978
388be4d8-2bf4-4e2f-9ae5-f74f7234a924,Conquête du pays des Frisons,0784-01-01,0784-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.5,false,Vérifier avec d'autres sources historiques pour confirmer l'année exacte de la conquête finale de la Frise par Charlemagne.,,,Q106416
6fd160ec-3e56-4fbf-b561-f93698961055,La France bannit les farines animales face à la crise de la vache folle,1996-01-01,1996-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0,false,Fournir des sources externes fiables pour confirmer l'année de l'interdiction.,,,
ecbd3e56-ba5d-4eee-97f3-ad5ebe3ec2a8,Naissance de William Shakespeare,1564-04-23,1564-01-01,year,CONFIRMED,confirme,0.9,false,Aucune action nécessaire.,https://fr.wikipedia.org/wiki/William_Shakespeare,https://en.wikipedia.org/wiki/William_Shakespeare,Q692
d7ea4de2-5283-44b4-87a4-b36b246049c0,Publication du premier recueil des Lyrical Ballads,1798-01-01,,,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,0,true,Ajouter des sources externes fiables pour confirmer l'année de publication du premier recueil des Lyrical Ballads.,,,
f6ddf3ff-3c57-4ef6-861a-a2cbdad3e0ba,Giscard résiste face à l'union de la gauche lors des élections législatives,1978-01-01,1978-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.5,false,Ajouter des sources externes confirmant que les élections législatives mentionnées ont eu lieu en 1978.,,,
5bfdc9ee-d400-4eca-bd17-7d8019c3cbdd,Mystérieux brouillard sec en Europe,1808-01-01,1808-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.5,false,Fournir des sources externes pour confirmer l'année 1808.,,,
a95ebf0c-7adc-44a3-a92f-9c4ab4f58c52,Exposition Crude Oils de Banksy,2005-01-01,2005-01-01,year,CONFIRMED,confirme,0.9,false,Aucune modification nécessaire.,,,Q133600
560c07c4-86ee-4440-bdd5-ef76d35c898b,Découverte de l'île de Pâques,1722-01-01,1722-01-01,year,CONFIRMED,confirme,0.9,false,Aucune.,Île de Pâques,,Q14452
a29eb61b-2fd6-40e6-840e-e40ebe5434bb,Bataille du golfe de Leyte,1944-01-01,1944-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de 1944.,https://fr.wikipedia.org/wiki/Bataille_du_golfe_de_Leyte,,Q308999
f00690c7-a8cc-47d7-8505-a49eb37a8ee8,Consécration de la cathédrale de Hildesheim,1061-01-01,,,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,0,true,Rechercher des sources externes fiables confirmant l'année de consécration de la cathédrale de Hildesheim.,,,Q1084011
22a9bd13-c5c3-4a0e-80a0-487e806d965e,Premier raid des Hongrois en Lorraine,0913-01-01,0913-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.5,false,Ajouter des sources externes fiables confirmant l'année 913 pour le premier raid hongrois en Lorraine.,,,
1c58868b-af73-4ca5-934d-0c9aab56a0c4,Crise énergétique française de 2022,2022-01-01,2022-01-01,year,CONFIRMED,confirme,0.9,false,No changes needed.,,,Q49625
2913e19c-d0fc-4e6c-af31-868b5cb99414,Fondation du Tour Auto (course automobile),1903-03-22,1903-01-01,year,LIKELY_CORRECT,probable_mais_a_confirmer,0.8,false,Confirmer la date de 1903 comme année de fondation du Tour Auto.,,,Q506911
75b09b93-d40a-4136-acdd-3c73bea2a77a,Prix Goncourt 1919 : Marcel Proust,1919-01-01,1919-01-01,year,CONFIRMED,confirme,0.9,false,No changes needed.,wikipedia_fr_article,wikipedia_en_article,Q7199
f761496b-a4ce-46f7-98ac-1b7719b8e494,Inondation de la Sainte-Magdeleine,1222-01-01,1222-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.5,false,Rechercher des sources externes confirmant l'année 1222 pour l'inondation de la Sainte-Magdeleine.,,,Q643425
f1f6a180-5bd0-4c28-abb1-4e6ac89d80f8,Les navires arabes dominent l'océan Indien,0900-01-01,,,INSUFFICIENT_EVIDENCE,absence_de_singularite,0,true,Rejeter car l'événement décrit une période et non une année unique.,,,
c6c3b4c0-95de-42c9-ba7f-bae28477498b,Création du premier embryon chimérique homme-animal,2017-01-01,,,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,0,true,Fournir des sources externes pour confirmer l'année de la création du premier embryon chimérique homme-animal.,,,
39485431-e2a5-42d7-b2dd-af2c975bb8f4,Création de l'Agence internationale de l'énergie atomique (AIEA),1957-01-01,1957-01-01,year,CONFIRMED,confirme,1,false,No change needed.,https://fr.wikipedia.org/wiki/Agence_internationale_de_l%27%C3%A9nergie_atomique,,Q41984
2f74404e-2c4c-4172-8d5a-a743200194dd,Premier homme dans l'espace (Youri Gagarine),1961-04-12,1961-01-01,year,CONFIRMED,confirme,1,false,Confirmer la date de 1961.,https://fr.wikipedia.org/wiki/Youri_Gagarine,,Q7327
d0df059b-52ac-4983-8010-7eb8f1eca857,Disparition de Jean-Paul Belmondo,2021-01-01,2021-01-01,year,LIKELY_CORRECT,probable_mais_a_confirmer,0.8,false,Aucune action nécessaire.,,,Q106555
87aef68f-7bf1-4d06-b18f-651cdc5db504,Louis XII devient roi de France,1498-01-01,1498-01-01,year,CONFIRMED,confirme,0.9,false,No changes needed.,wikipedia_fr_article,,Q58514
fc5a001f-69ed-4488-afdd-c9cb6ab85094,Collision de deux rames de banlieue à Épinay-sur-Seine : un bilan tragique,1982-01-01,1982-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.5,false,Fournir des sources externes pour confirmer l'année de l'accident.,,,
eee13587-f7cc-4528-94f5-8b180fc6ba81,Première mention des Francs Saliens,0289-01-01,,,INSUFFICIENT_EVIDENCE,absence_de_singularite,0,true,Rejeter car l'événement décrit une période et non une année unique.,Francs saliens,,Q939852
d206de94-3742-4960-b68e-aaf1d808cbc7,Règne de Louis II le Bègue sur le royaume de Francie occidentale,0877-01-01,,,INSUFFICIENT_EVIDENCE,absence_de_singularite,0,true,"Reject due to the event describing a reign, which spans multiple years.",,,Q193112
9172663c-375d-4a47-814f-6d0ad670bbca,Massacre de la Saint-Barthélemy,1572-08-24,1572-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de 1572.,wikipedia_fr_article,wikipedia_en_article,Q163891
0cf8370e-a0df-4fa8-912b-5fcbfa9bbc1a,Crash d'un avion de la compagnie Germanwings dans les montagnes des Alpes françaises,2015-01-01,2015-01-01,year,CONFIRMED,confirme,1,false,No change needed.,Crash de l'A320 de Germanwings,,Q19671417
6461651f-3ea0-49aa-a5c2-0c093a22fc04,Guerre du cochon (Canada),1859-01-01,1859-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de 1859.,https://fr.wikipedia.org/wiki/Guerre_du_cochon,,Q1064335
408253cb-4e49-4fa5-b1aa-4e905e865d41,Début de l'invasion normande de l'Irlande,1169-01-01,1169-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de 1169 comme début de l'invasion normande de l'Irlande.,https://fr.wikipedia.org/wiki/Invasion_normande_de_l%27Irlande,,Q901714
9feb6fde-5b2c-479a-aa9b-d31817e8a6c5,Publication de Moby Dick d'Herman Melville,1851-01-01,1851-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de publication en 1851.,https://fr.wikipedia.org/wiki/Moby-Dick,,Q174596
5ad5dcaa-e6a0-4e4e-962c-f8a83a78a6c2,Invention de l'isolateur de conduit à canard,1935-01-01,,,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,0,true,Provide external sources to confirm the year of invention.,,,
e8d8cd68-974a-4be2-8f6b-faf79c80c274,Jenner développe le premier vaccin contre la variole,1796-05-14,1796-01-01,year,LIKELY_CORRECT,probable_mais_a_confirmer,0.8,false,Confirmer la date de 1796.,Vaccin contre la variole,,Q1037810
7b3f30b2-80b0-4cb1-942b-6b37b92e5f74,Rivalité politique autour de nouvelles révélations dans l'affaire Clearstream,2006-01-01,2006-01-01,year,LIKELY_CORRECT,probable_mais_a_confirmer,0.8,false,None,Affaire Clearstream 2,,Q474851
75f17b3e-4f07-41af-87e7-538d269ccc84,Bataille de Seneffe,1674-01-01,1674-01-01,year,CONFIRMED,confirme,0.9,false,No change needed.,wikipedia_fr_article,wikipedia_en_article,Q1783252
47fb34fc-42d2-454b-be94-436be4ab2943,Lancement du journal Paris-Soir,1933-01-01,,,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,0,true,Fournir des sources externes pour valider l'année de lancement du journal Paris-Soir.,,,
0e4f0250-16bd-4031-848f-23f8c68451bf,Première de L'Oiseau de feu d'Igor Stravinsky,1910-06-25,1910-01-01,year,CONFIRMED,confirme,0.9,false,Aucune modification nécessaire.,Igor Stravinsky,,Q7314
a3ea0ae6-f0c5-4727-944a-e4e33e1a9945,Première application du calendrier grégorien en France,1582-01-01,1583-01-01,year,POTENTIAL_DATE_ERROR,divergence_date,0.8,false,None,Calendrier grégorien,,Q12138
a8e648ac-ed63-47f8-8808-b4caaecddb07,"Début du règne d'Attila, roi des Huns",0434-01-01,,,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,0,true,Rechercher des sources supplémentaires confirmant l'année exacte du début du règne d'Attila.,Attila,,Q36724
9a58d467-8000-48e0-977c-20dff6c5f50f,Fondation de l'Université de Vermont,1791-01-01,1791-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de fondation de l'Université de Vermont comme étant 1791.,,,Q16551
2b57ce38-6f5f-427e-98b1-d301ff1ef270,Éruption du mont Vésuve qui détruit Pompéi et Herculanum,0079-08-24,0079-01-01,year,CONFIRMED,confirme,1,false,Aucune.,Pompéi,,Q43332
5ea0142e-0a37-46ca-a9cf-fa522b56ade1,Affaire Elf : révélations judiciaires,1997-01-01,,,INSUFFICIENT_EVIDENCE,absence_de_singularite,0,true,"Reject due to the event not being tied to a single, specific year.",,,Q543063
72b19dbb-ec48-46d5-93ac-097cc8cfd809,Invention de la carte à puce par Roland Moreno,1974-01-01,,,INSUFFICIENT_EVIDENCE,preuve_insuffisante,0,true,Seek additional sources to confirm the year of invention.,Carte à puce,,Q41349
c2eff2b5-896f-4853-b5a5-faa125945737,Signature du GATT à Genève,1947-01-01,,,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,0,true,Fournir des sources externes pour valider l'année de la signature du GATT à Genève.,,,
8ddd5937-de6f-42fe-870e-a365ce593a25,Création du premier rein artificiel implantable,2018-01-01,,,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,0,true,Ajouter des sources externes fiables pour valider l'année de la création du premier rein artificiel implantable.,,,
bd609c23-d616-49a0-bdaa-0b22903742c8,Séisme du Shaanxi,1556-01-01,1556-01-01,year,CONFIRMED,confirme,1,false,Confirmer la date de 1556.,https://fr.wikipedia.org/wiki/S%C3%A9isme_du_23_janvier_1556_au_Shaanxi,,Q191293
28ab8645-08b4-4e38-aa8b-b5971fb49bde,Premier bébé éprouvette (Louise Brown),1978-01-01,1978-01-01,year,CONFIRMED,confirme,1,false,Confirmer la date de 1978.,wikipedia_fr_article,,Q234027
cd4016f7-7dd1-4ae5-9da6-2e7c71b09e27,Première Coupe du monde féminine,1991-01-01,1991-01-01,year,CONFIRMED,confirme,0.9,false,No change needed.,Coupe du monde féminine de football 1991,,Q459419
8412b1f9-2c93-4b55-99e4-91f609818ec4,Fondation du Concert Spirituel à Paris,1725-03-17,1725-01-01,year,CONFIRMED,confirme,0.9,false,Confirm the date as 1725.,wikipedia_fr_article,wikipedia_en_article,Q2991714
6e7f2503-a8ad-4530-ad8a-bf2d3ef40cfd,Eradication de la variole (OMS),1980-01-01,1980-01-01,year,CONFIRMED,confirme,1,false,No change needed.,Variole,,Q12214
f77e5c1d-9fd7-4fd0-abab-a0db22e722a4,Mort de Gabriel Fauré,1924-01-01,1924-01-01,year,CONFIRMED,confirme,1,false,Aucune.,wikipedia_fr_article,wikipedia_en_article,Q104919
1c33eef3-2514-41dc-8d6c-e5e2cf04f0ca,Promulgation de la Bulle d'Or,1356-01-10,1356-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0,false,Ajouter une source externe fiable confirmant l'année de promulgation de la Bulle d'Or.,,,Q189867
f5d422e9-aca2-483d-b4b7-2f69e47e1765,Avancées de Google dans l'informatique quantique,2019-01-01,2019-01-01,year,LIKELY_CORRECT,probable_mais_a_confirmer,0.5,false,Vérifier si d'autres sources confirment les avancées de Google en informatique quantique en 2019.,,,Q17995793
e308e886-86d7-42a2-a7ab-19ae3348d841,Retrait de l'Allemagne de la SDN,1933-01-01,1933-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.8,false,Vérifier avec des sources externes pour confirmer l'année exacte.,,,
8eda2895-fd62-4d25-a332-2f6fdae1ce79,Capture de Louis IV d'Outremer par le duc de Normandie,0945-01-01,0945-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de 945.,https://fr.wikipedia.org/wiki/Louis_IV_d%27Outremer,,Q193658
fc051d4b-6b2e-44cc-9b2a-1574f6aaa094,Expansion de Teotihuacan,0500-01-01,,,INSUFFICIENT_EVIDENCE,absence_de_singularite,0,true,Reject due to the event describing a period and the lack of external sources to confirm a specific year.,,,
846aabb1-2b6b-427b-8119-99061c45b01c,Première traversée en avion Paris–Dakar,1923-01-01,,,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,0,true,Fournir des sources externes fiables pour confirmer l'année de la première traversée aérienne Paris-Dakar.,,,
8756c539-44c9-42a0-a74c-0a9b16c997dd,Crise de 1857 (crise financière mondiale),1857-01-01,1857-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de 1857.,https://fr.wikipedia.org/wiki/1857,,Q7680
b7d19f0c-b55b-4383-b15e-78de2aaf27ce,Fondation de l'Académie de médecine de Lyon,1630-01-01,1630-01-01,year,CONFIRMED,confirme,1,false,Confirmer la date de 1630.,1630 en santé et médecine,,Q65154886
9b6fefef-6095-49de-8b21-9a4792f23c77,Début de la construction du Panthéon,0118-01-01,,,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,0,true,Provide sources that confirm the start of the Pantheon construction in Rome in 118 AD.,,,Q188856
2bd254c7-a7b8-41f8-9d8a-067fb4241f75,Première femme élue au Parlement finlandais,1907-01-01,1907-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.8,false,Vérifier avec des sources plus directes sur l'histoire du parlement finlandais.,,,Q21116426
d584e6c1-ffe3-4195-a9c7-8b40dbf756a9,Insurrection du Rif : envoi de troupes françaises au Maroc,1925-01-01,,,INSUFFICIENT_EVIDENCE,absence_de_singularite,0,true,Reject due to the event spanning multiple years.,,,Q109017902
9421ef72-101a-4036-a156-b0d0fdfa2b3d,Soulèvement des Gépides contre les Huns,0454-01-01,0454-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.5,false,Ajouter des sources externes fiables pour confirmer l'année du soulèvement des Gépides contre les Huns.,,,
a452b207-62c5-4b23-9e0b-5a2207bffa4f,Loi sur le divorce au Royaume-Uni,1857-01-01,1857-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.5,false,Fournir des sources externes pour confirmer l'année de l'adoption de la loi sur le divorce au Royaume-Uni.,,,
817aabc4-cb3b-4314-967f-14464ac601ab,Affaire des Placards,1534-10-18,1534-01-01,year,CONFIRMED,confirme,1,false,No change needed.,wikipedia_fr_article,wikipedia_en_article,Q382180
86c4c40b-cdbd-433a-bdd0-c1e2f9bea870,Naufrage du Principessa Mafalda,1927-01-01,1927-01-01,year,LIKELY_CORRECT,preuve_externe_faible,0.5,false,Ajouter des sources externes fiables pour confirmer l'année du naufrage.,,,
0a1f1720-989f-4ced-9262-6c71143dfc7d,Les tempêtes Lothar et Martin frappent la France,1999-01-01,1999-01-01,year,CONFIRMED,confirme,0.9,false,Confirmer la date de 1999.,wikipedia_fr_article,,Q3517845
43c90bbb-d2c3-43a6-bba3-d69c183318b4,Création de la Compagnie des Mousquetaires,1622-01-01,1622-01-01,year,CONFIRMED,confirme,1,false,Aucune action nécessaire.,https://fr.wikipedia.org/wiki/Compagnie_des_Mousquetaires_du_Roi,,Q1564383
589781bf-380d-4326-ad72-fcb3055e964e,Naissance du mouvement poujadiste,1955-01-01,,,INSUFFICIENT_EVIDENCE,absence_de_singularite,0,true,"Rejeter car le titre décrit le début d'un mouvement, ce qui est une période et non un événement ponctuel. Nécessite des sources externes pour confirmer une année exacte de début, si elle existe.",,,
c7e29f54-b3d2-424f-a0cb-976b7c4d57ae,Répression policière de la manifestation algérienne à Paris,1961-01-01,1961-01-01,year,CONFIRMED,confirme,1,false,Aucune modification nécessaire.,,1961 Paris massacre,Q200472
a5f2a003-95fc-439c-a1e7-bb8fee961103,Indian Removal Act (États-Unis),1830-01-01,1830-01-01,year,CONFIRMED,confirme,1,false,Aucune.,wikipedia_fr_article,,Q2810002
f0b41b58-4213-4630-b2ac-e5a33d961659,Scandale de corruption à la FIFA,2015-01-01,2015-01-01,year,CONFIRMED,confirme,0.9,false,No changes needed.,Congrès de la FIFA de 2015,,Q20010194
88f6ff1b-1fc6-4214-bbf5-15b7bf93da47,Réformes de l'Union française,1950-01-01,1950-01-01,year,LIKELY_CORRECT,probable_mais_a_confirmer,0.7,false,Vérifier si des sources plus spécifiques confirment les réformes de l'Union française en 1950.,wikipedia_fr_article,wikipedia_en_article,Q848478
0e410aa9-ae56-436f-aa99-1812c93ea516,Dépression agricole,1870-01-01,,,INSUFFICIENT_EVIDENCE,absence_de_singularite,0,true,Reject the event as it describes a period and not a specific year.,,,Q590952
d02d296b-5696-498a-8667-c1dbeb37911d,Fondation de l'Hôtel-Dieu de Château-Thierry,1400-01-01,1400-01-01,year,LIKELY_CORRECT,probable_mais_a_confirmer,0.8,false,Verify the founding date of the Hôtel-Dieu de Château-Thierry with additional historical sources to increase confidence.,https://fr.wikipedia.org/wiki/H%C3%B4tel-Dieu_de_Ch%C3%A2teau-Thierry,,Q958440
c270dacc-2642-43e6-959f-760e78fdb696,Début de la construction de la basilique Saint-Pierre de Rome,1506-04-18,1506-01-01,year,CONFIRMED,confirme,1,false,Aucune.,Basilique Saint-Pierre,,Q12512
59a9ae68-422c-476b-a203-c8612295e0ae,Publication du Rapport sur le Développement Humain par l'ONU,1999-01-01,,,INSUFFICIENT_EVIDENCE,absence_de_singularite,0,true,"Clarifier si l'on parle du premier rapport ou d'un rapport spécifique. Si c'est le premier, trouver une source qui indique l'année de publication du premier rapport.",https://fr.wikipedia.org/wiki/Rapport_sur_le_d%C3%A9veloppement_humain,,Q1185686
363a66bf-ed24-43ae-ae46-f385f3318ba3,Ouverture du Parlement écossais,1999-01-01,1999-01-01,year,CONFIRMED,confirme,0.9,false,None,Parlement écossais,,Q206171
